2019-06-17 15:50:42,22.10 G,298.81 G,144.15 K,635.32 K
2019-06-17 15:50:44,22.10 G,298.81 G,179.76 K,771.75 K
2019-06-17 15:50:46,22.10 G,298.81 G,49.42 K,213.72 K
2019-06-17 15:50:49,22.10 G,298.81 G,185.29 K,958.08 K
2019-06-17 15:50:51,22.10 G,298.81 G,103.96 K,553.40 K
2019-06-17 15:50:56,22.10 G,298.81 G,189.45 K,841.36 K
2019-06-17 15:50:58,22.10 G,298.82 G,142.29 K,646.44 K
2019-06-17 15:51:00,22.10 G,298.82 G,138.91 K,614.05 K
2019-06-17 15:51:02,22.10 G,298.82 G,137.02 K,606.69 K
2019-06-17 15:51:04,22.10 G,298.82 G,130.93 K,582.68 K
2019-06-17 15:51:06,22.11 G,298.82 G,145.82 K,645.82 K
2019-06-17 15:51:08,22.11 G,298.82 G,140.75 K,615.12 K
2019-06-17 15:51:10,22.11 G,298.82 G,144.31 K,640.64 K
2019-06-17 15:51:12,22.11 G,298.82 G,132.67 K,580.88 K
2019-06-17 15:51:16,22.11 G,298.83 G,111.72 K,521.98 K
2019-06-17 15:51:18,22.11 G,298.83 G,125.96 K,572.63 K
2019-06-17 15:51:20,22.11 G,298.83 G,112.47 K,505.11 K
2019-06-17 15:51:22,22.11 G,298.83 G,130.67 K,586.46 K
2019-06-17 15:51:24,22.11 G,298.83 G,123.81 K,578.74 K
2019-06-17 15:51:26,22.11 G,298.83 G,137.63 K,631.14 K
2019-06-17 15:51:28,22.11 G,298.83 G,129.07 K,590.57 K
2019-06-17 15:51:32,22.11 G,298.83 G,132.36 K,615.29 K
2019-06-17 15:51:34,22.11 G,298.84 G,153.52 K,717.26 K
2019-06-17 15:51:37,22.11 G,298.84 G,137.88 K,636.93 K
2019-06-17 15:51:39,22.11 G,298.84 G,141.77 K,653.49 K
2019-06-17 15:51:41,22.11 G,298.84 G,131.55 K,609.35 K
2019-06-17 15:51:43,22.11 G,298.84 G,147.99 K,677.47 K
2019-06-17 15:51:45,22.11 G,298.84 G,148.14 K,684.61 K
2019-06-17 15:51:47,22.11 G,298.84 G,126.54 K,566.21 K
2019-06-17 15:51:49,22.11 G,298.84 G,131.48 K,606.04 K
2019-06-17 15:51:51,22.11 G,298.85 G,145.24 K,664.59 K
2019-06-17 15:51:53,22.11 G,298.85 G,156.10 K,709.39 K
2019-06-17 15:51:55,22.11 G,298.85 G,146.77 K,653.23 K
2019-06-17 15:51:57,22.11 G,298.85 G,153.89 K,694.16 K
2019-06-17 15:51:59,22.11 G,298.85 G,130.48 K,606.31 K
2019-06-17 15:52:01,22.11 G,298.85 G,127.54 K,591.16 K
2019-06-17 15:52:03,22.11 G,298.85 G,146.38 K,669.72 K
2019-06-17 15:52:05,22.11 G,298.85 G,149.37 K,679.34 K
2019-06-17 15:52:07,22.11 G,298.86 G,168.72 K,775.95 K
2019-06-17 15:52:09,22.11 G,298.86 G,141.39 K,652.86 K
2019-06-17 15:52:11,22.11 G,298.86 G,159.71 K,730.46 K
2019-06-17 15:52:13,22.11 G,298.86 G,122.18 K,567.19 K
2019-06-17 15:52:15,22.11 G,298.86 G,116.60 K,522.22 K
2019-06-17 15:52:17,22.11 G,298.86 G,132.30 K,602.92 K
2019-06-17 15:52:19,22.11 G,298.86 G,132.74 K,612.35 K
2019-06-17 15:52:21,22.11 G,298.86 G,144.64 K,665.09 K
2019-06-17 15:52:23,22.11 G,298.87 G,135.29 K,622.29 K
2019-06-17 15:52:25,22.12 G,298.87 G,124.31 K,576.69 K
2019-06-17 15:52:27,22.12 G,298.87 G,122.53 K,566.04 K
2019-06-17 15:52:29,22.12 G,298.87 G,120.16 K,553.71 K
2019-06-17 15:52:31,22.12 G,298.87 G,144.00 K,663.07 K
2019-06-17 15:52:33,22.12 G,298.87 G,129.61 K,604.36 K
2019-06-17 15:52:35,22.12 G,298.87 G,129.58 K,597.68 K
2019-06-17 15:52:37,22.12 G,298.87 G,133.60 K,616.76 K
2019-06-17 15:52:39,22.12 G,298.88 G,112.79 K,504.52 K
2019-06-17 15:52:41,22.12 G,298.88 G,145.41 K,670.79 K
2019-06-17 15:52:43,22.12 G,298.88 G,133.34 K,614.44 K
2019-06-17 15:52:45,22.12 G,298.88 G,128.28 K,593.16 K
2019-06-17 15:52:47,22.12 G,298.88 G,152.58 K,698.17 K
2019-06-17 15:52:49,22.12 G,298.88 G,163.27 K,747.44 K
2019-06-17 15:52:51,22.12 G,298.88 G,135.56 K,618.64 K
2019-06-17 15:52:53,22.12 G,298.88 G,142.65 K,654.13 K
2019-06-17 15:52:55,22.12 G,298.88 G,129.05 K,579.77 K
2019-06-17 15:52:57,22.12 G,298.89 G,152.87 K,709.34 K
2019-06-17 15:52:59,22.12 G,298.89 G,147.08 K,677.64 K
2019-06-17 15:53:01,22.12 G,298.89 G,142.89 K,652.14 K
2019-06-17 15:53:03,22.12 G,298.89 G,130.24 K,597.45 K
2019-06-17 15:53:05,22.12 G,298.89 G,154.40 K,702.29 K
2019-06-17 15:53:07,22.12 G,298.89 G,152.27 K,698.25 K
2019-06-17 15:53:09,22.12 G,298.89 G,134.54 K,623.55 K
2019-06-17 15:53:11,22.12 G,298.89 G,136.26 K,627.91 K
2019-06-17 15:53:13,22.12 G,298.90 G,123.88 K,553.84 K
2019-06-17 15:53:15,22.12 G,298.90 G,140.51 K,642.90 K
2019-06-17 15:53:18,22.12 G,298.90 G,155.64 K,703.13 K
2019-06-17 15:53:20,22.12 G,298.90 G,143.21 K,654.43 K
2019-06-17 15:53:22,22.12 G,298.90 G,138.64 K,617.30 K
2019-06-17 15:53:25,22.12 G,298.90 G,155.78 K,701.13 K
2019-06-17 15:53:27,22.12 G,298.90 G,149.28 K,689.92 K
2019-06-17 15:53:29,22.12 G,298.91 G,135.11 K,625.00 K
2019-06-17 15:53:31,22.12 G,298.91 G,154.61 K,704.69 K
2019-06-17 15:53:33,22.12 G,298.91 G,121.90 K,541.40 K
2019-06-17 15:53:35,22.12 G,298.91 G,156.22 K,712.44 K
2019-06-17 15:53:37,22.12 G,298.91 G,160.96 K,736.03 K
2019-06-17 15:53:39,22.12 G,298.91 G,159.82 K,731.38 K
2019-06-17 15:53:41,22.13 G,298.91 G,153.52 K,706.47 K
2019-06-17 15:53:43,22.13 G,298.91 G,147.75 K,677.43 K
2019-06-17 15:53:45,22.13 G,298.91 G,130.86 K,608.94 K
2019-06-17 15:53:47,22.13 G,298.92 G,155.41 K,716.52 K
2019-06-17 15:53:50,22.13 G,298.92 G,170.63 K,802.66 K
2019-06-17 15:53:52,22.13 G,298.92 G,163.35 K,764.02 K
2019-06-17 15:53:54,22.13 G,298.92 G,154.31 K,720.03 K
2019-06-17 15:53:56,22.13 G,298.92 G,144.36 K,674.14 K
2019-06-17 15:53:58,22.13 G,298.92 G,180.23 K,834.96 K
2019-06-17 15:54:00,22.13 G,298.93 G,152.84 K,711.42 K
2019-06-17 15:54:02,22.13 G,298.93 G,141.51 K,647.31 K
2019-06-17 15:54:04,22.13 G,298.93 G,183.01 K,850.51 K
2019-06-17 15:54:06,22.13 G,298.93 G,181.15 K,846.78 K
2019-06-17 15:54:08,22.13 G,298.93 G,156.92 K,742.59 K
2019-06-17 15:54:10,22.13 G,298.93 G,163.07 K,759.29 K
2019-06-17 15:54:12,22.13 G,298.93 G,150.35 K,704.09 K
2019-06-17 15:54:14,22.13 G,298.94 G,165.90 K,759.21 K
2019-06-17 15:54:16,22.13 G,298.94 G,169.90 K,790.27 K
2019-06-17 15:54:18,22.13 G,298.94 G,160.30 K,745.81 K
2019-06-17 15:54:20,22.13 G,298.94 G,170.80 K,801.33 K
2019-06-17 15:54:22,22.13 G,298.94 G,137.85 K,644.07 K
2019-06-17 15:54:24,22.13 G,298.94 G,175.83 K,815.26 K
2019-06-17 15:54:26,22.13 G,298.94 G,167.25 K,783.43 K
2019-06-17 15:54:28,22.13 G,298.95 G,164.98 K,772.57 K
2019-06-17 15:54:30,22.13 G,298.95 G,129.96 K,594.22 K
2019-06-17 15:54:32,22.13 G,298.95 G,152.40 K,714.17 K
2019-06-17 15:54:34,22.13 G,298.95 G,167.79 K,771.07 K
2019-06-17 15:54:36,22.13 G,298.95 G,164.09 K,771.06 K
2019-06-17 15:54:38,22.13 G,298.95 G,166.75 K,784.21 K
2019-06-17 15:54:40,22.13 G,298.95 G,163.62 K,763.87 K
2019-06-17 15:54:42,22.13 G,298.96 G,164.20 K,767.15 K
2019-06-17 15:54:44,22.13 G,298.96 G,162.54 K,755.98 K
2019-06-17 15:54:46,22.14 G,298.96 G,169.59 K,792.86 K
2019-06-17 15:54:48,22.14 G,298.96 G,186.48 K,864.62 K
2019-06-17 15:54:50,22.14 G,298.96 G,179.19 K,836.45 K
2019-06-17 15:54:52,22.14 G,298.96 G,160.56 K,753.11 K
2019-06-17 15:54:54,22.14 G,298.96 G,197.30 K,914.34 K
2019-06-17 15:54:56,22.14 G,298.97 G,160.89 K,755.83 K
2019-06-17 15:54:58,22.14 G,298.97 G,181.52 K,863.80 K
2019-06-17 15:55:00,22.14 G,298.97 G,142.71 K,675.58 K
2019-06-17 15:55:02,22.14 G,298.97 G,182.17 K,853.87 K
2019-06-17 15:55:04,22.14 G,298.97 G,155.91 K,728.37 K
2019-06-17 15:55:06,22.14 G,298.97 G,162.10 K,756.81 K
2019-06-17 15:55:08,22.14 G,298.98 G,178.13 K,836.32 K
2019-06-17 15:55:10,22.14 G,298.98 G,163.32 K,768.63 K
2019-06-17 15:55:12,22.14 G,298.98 G,130.46 K,614.55 K
2019-06-17 15:55:14,22.14 G,298.98 G,164.50 K,775.62 K
2019-06-17 15:55:16,22.14 G,298.98 G,165.12 K,774.33 K
2019-06-17 15:55:18,22.14 G,298.98 G,175.03 K,803.04 K
2019-06-17 15:55:20,22.14 G,298.98 G,155.35 K,722.22 K
2019-06-17 15:55:22,22.14 G,298.99 G,172.95 K,808.19 K
2019-06-17 15:55:24,22.14 G,298.99 G,163.87 K,766.95 K
2019-06-17 15:55:26,22.14 G,298.99 G,178.48 K,828.66 K
2019-06-17 15:55:28,22.14 G,298.99 G,163.30 K,761.31 K
2019-06-17 15:55:30,22.14 G,298.99 G,150.27 K,704.68 K
2019-06-17 15:55:32,22.14 G,298.99 G,163.90 K,771.13 K
2019-06-17 15:55:34,22.14 G,298.99 G,157.54 K,727.65 K
2019-06-17 15:55:36,22.14 G,299.00 G,169.42 K,786.50 K
2019-06-17 15:55:38,22.14 G,299.00 G,152.54 K,717.32 K
2019-06-17 15:55:40,22.14 G,299.00 G,148.58 K,700.02 K
2019-06-17 15:55:42,22.14 G,299.00 G,182.76 K,858.53 K
2019-06-17 15:55:44,22.14 G,299.00 G,149.86 K,683.17 K
2019-06-17 15:55:46,22.14 G,299.00 G,146.01 K,682.93 K
2019-06-17 15:55:48,22.14 G,299.00 G,165.48 K,770.24 K
2019-06-17 15:55:50,22.15 G,299.01 G,196.22 K,911.94 K
2019-06-17 15:55:52,22.15 G,299.01 G,167.77 K,788.56 K
2019-06-17 15:55:54,22.15 G,299.01 G,172.88 K,805.22 K
2019-06-17 15:55:56,22.15 G,299.01 G,129.56 K,595.55 K
2019-06-17 15:55:58,22.15 G,299.01 G,163.21 K,778.57 K
2019-06-17 15:56:00,22.15 G,299.01 G,176.53 K,825.13 K
2019-06-17 15:56:02,22.15 G,299.01 G,152.73 K,710.56 K
2019-06-17 15:56:04,22.15 G,299.02 G,165.39 K,771.58 K
2019-06-17 15:56:06,22.15 G,299.02 G,183.90 K,839.98 K
2019-06-17 15:56:08,22.15 G,299.02 G,175.71 K,820.37 K
2019-06-17 15:56:10,22.15 G,299.02 G,173.88 K,807.44 K
2019-06-17 15:56:12,22.15 G,299.02 G,175.77 K,821.29 K
2019-06-17 15:56:14,22.15 G,299.02 G,171.18 K,798.85 K
2019-06-17 15:56:16,22.15 G,299.03 G,193.65 K,902.18 K
2019-06-17 15:56:18,22.15 G,299.03 G,170.02 K,792.08 K
2019-06-17 15:56:20,22.15 G,299.03 G,169.12 K,798.50 K
2019-06-17 15:56:22,22.15 G,299.03 G,187.22 K,871.16 K
2019-06-17 15:56:24,22.15 G,299.03 G,173.47 K,812.59 K
2019-06-17 15:56:26,22.15 G,299.03 G,144.79 K,662.10 K
2019-06-17 15:56:28,22.15 G,299.03 G,172.65 K,798.61 K
2019-06-17 15:56:30,22.15 G,299.04 G,165.76 K,763.84 K
2019-06-17 15:56:32,22.15 G,299.04 G,183.72 K,856.91 K
2019-06-17 15:56:34,22.15 G,299.04 G,167.73 K,786.18 K
2019-06-17 15:56:36,22.15 G,299.04 G,170.10 K,790.59 K
2019-06-17 15:56:38,22.15 G,299.04 G,163.11 K,758.52 K
2019-06-17 15:56:40,22.15 G,299.04 G,149.74 K,704.62 K
2019-06-17 15:56:42,22.15 G,299.04 G,188.41 K,879.17 K
2019-06-17 15:56:44,22.15 G,299.05 G,171.11 K,798.87 K
2019-06-17 15:56:46,22.15 G,299.05 G,158.58 K,741.43 K
2019-06-17 15:56:48,22.15 G,299.05 G,142.16 K,655.18 K
2019-06-17 15:56:50,22.15 G,299.05 G,154.58 K,721.16 K
2019-06-17 15:56:52,22.16 G,299.05 G,169.34 K,773.97 K
2019-06-17 15:56:56,22.16 G,299.05 G,113.50 K,536.12 K
2019-06-17 15:56:58,22.16 G,299.05 G,128.52 K,620.05 K
2019-06-17 15:57:01,22.16 G,299.06 G,107.10 K,514.99 K
2019-06-17 15:57:03,22.16 G,299.06 G,125.84 K,608.87 K
2019-06-17 15:57:05,22.16 G,299.06 G,130.57 K,607.63 K
2019-06-17 15:57:07,22.16 G,299.06 G,112.00 K,540.79 K
2019-06-17 15:57:09,22.16 G,299.06 G,143.79 K,679.31 K
2019-06-17 15:57:11,22.16 G,299.06 G,130.84 K,616.04 K
2019-06-17 15:57:13,22.16 G,299.06 G,122.29 K,578.72 K
2019-06-17 15:57:15,22.16 G,299.06 G,108.74 K,526.84 K
2019-06-17 15:57:17,22.16 G,299.06 G,115.96 K,561.43 K
2019-06-17 15:57:19,22.16 G,299.07 G,128.49 K,625.01 K
2019-06-17 15:57:21,22.16 G,299.07 G,123.75 K,590.36 K
2019-06-17 15:57:23,22.16 G,299.07 G,129.78 K,633.89 K
2019-06-17 15:57:25,22.16 G,299.07 G,142.06 K,694.27 K
2019-06-17 15:57:27,22.16 G,299.07 G,135.88 K,649.54 K
2019-06-17 15:57:29,22.16 G,299.07 G,146.37 K,704.42 K
2019-06-17 15:57:31,22.16 G,299.07 G,135.49 K,643.26 K
2019-06-17 15:57:33,22.16 G,299.07 G,141.37 K,683.16 K
2019-06-17 15:57:35,22.16 G,299.08 G,141.77 K,672.87 K
2019-06-17 15:57:37,22.16 G,299.08 G,133.72 K,635.06 K
2019-06-17 15:57:39,22.16 G,299.08 G,132.50 K,647.97 K
2019-06-17 15:57:41,22.16 G,299.08 G,141.10 K,680.54 K
2019-06-17 15:57:43,22.16 G,299.08 G,140.78 K,659.66 K
2019-06-17 15:57:45,22.16 G,299.08 G,131.59 K,627.79 K
2019-06-17 15:57:47,22.16 G,299.08 G,126.07 K,604.69 K
2019-06-17 15:57:49,22.16 G,299.08 G,138.89 K,657.45 K
2019-06-17 15:57:51,22.16 G,299.08 G,119.66 K,583.90 K
2019-06-17 15:57:53,22.16 G,299.09 G,145.67 K,689.72 K
2019-06-17 15:57:55,22.16 G,299.09 G,133.55 K,638.13 K
2019-06-17 15:57:57,22.16 G,299.09 G,135.45 K,655.91 K
2019-06-17 15:57:59,22.16 G,299.09 G,100.07 K,484.38 K
2019-06-17 15:58:01,22.16 G,299.09 G,130.92 K,620.04 K
2019-06-17 15:58:03,22.16 G,299.09 G,119.99 K,573.12 K
2019-06-17 15:58:05,22.16 G,299.09 G,145.19 K,697.57 K
2019-06-17 15:58:07,22.16 G,299.09 G,120.92 K,574.11 K
2019-06-17 15:58:09,22.16 G,299.10 G,137.94 K,670.82 K
2019-06-17 15:58:11,22.16 G,299.10 G,121.74 K,566.31 K
2019-06-17 15:58:13,22.16 G,299.10 G,130.15 K,614.94 K
2019-06-17 15:58:15,22.16 G,299.10 G,120.92 K,572.66 K
2019-06-17 15:58:17,22.17 G,299.10 G,122.49 K,586.78 K
2019-06-17 15:58:19,22.17 G,299.10 G,164.92 K,788.04 K
2019-06-17 15:58:21,22.17 G,299.10 G,127.65 K,607.18 K
2019-06-17 15:58:23,22.17 G,299.10 G,125.97 K,602.96 K
2019-06-17 15:58:25,22.17 G,299.11 G,129.78 K,609.13 K
2019-06-17 15:58:27,22.17 G,299.11 G,128.27 K,611.57 K
2019-06-17 15:58:29,22.17 G,299.11 G,126.41 K,610.61 K
2019-06-17 15:58:31,22.17 G,299.11 G,121.93 K,582.78 K
2019-06-17 15:58:33,22.17 G,299.11 G,129.47 K,619.12 K
2019-06-17 15:58:35,22.17 G,299.11 G,144.72 K,695.48 K
2019-06-17 15:58:37,22.17 G,299.11 G,146.63 K,705.61 K
2019-06-17 15:58:39,22.17 G,299.11 G,140.41 K,680.50 K
2019-06-17 15:58:41,22.17 G,299.11 G,129.91 K,612.51 K
2019-06-17 15:58:43,22.17 G,299.12 G,124.01 K,599.50 K
2019-06-17 15:58:45,22.17 G,299.12 G,130.47 K,620.44 K
