2019-06-08 02:51:44,238.12 M,9.73 G,1.71 K,39.43 K
2019-06-08 02:51:46,238.12 M,9.73 G,0.00 B,432.00 B
2019-06-08 02:51:48,238.14 M,9.73 G,15.53 K,470.43 K
2019-06-08 02:51:50,238.25 M,9.74 G,53.43 K,2.43 M
2019-06-08 02:51:52,238.35 M,9.74 G,53.30 K,2.43 M
2019-06-08 02:51:54,238.45 M,9.74 G,51.00 K,2.30 M
2019-06-08 02:51:56,238.56 M,9.75 G,53.62 K,2.42 M
2019-06-08 02:51:58,238.66 M,9.75 G,53.04 K,2.42 M
2019-06-08 02:52:00,238.77 M,9.76 G,52.98 K,2.43 M
2019-06-08 02:52:02,238.87 M,9.76 G,52.14 K,2.42 M
2019-06-08 02:52:04,238.97 M,9.77 G,51.82 K,2.41 M
2019-06-08 02:52:06,239.08 M,9.77 G,53.04 K,2.42 M
2019-06-08 02:52:08,239.18 M,9.78 G,53.37 K,2.43 M
2019-06-08 02:52:10,239.28 M,9.78 G,52.79 K,2.42 M
2019-06-08 02:52:12,239.39 M,9.79 G,52.40 K,2.42 M
2019-06-08 02:52:14,239.49 M,9.79 G,52.79 K,2.40 M
2019-06-08 02:52:16,239.59 M,9.80 G,52.79 K,2.41 M
2019-06-08 02:52:18,239.70 M,9.80 G,53.09 K,2.40 M
2019-06-08 02:52:20,239.80 M,9.81 G,50.98 K,2.42 M
2019-06-08 02:52:22,239.90 M,9.81 G,51.37 K,2.43 M
2019-06-08 02:52:24,240.00 M,9.82 G,50.60 K,2.42 M
2019-06-08 02:52:26,240.10 M,9.82 G,51.76 K,2.41 M
2019-06-08 02:52:28,240.20 M,9.83 G,46.08 K,2.41 M
2019-06-08 02:52:30,240.29 M,9.83 G,51.11 K,2.41 M
2019-06-08 02:52:32,240.39 M,9.83 G,49.50 K,2.42 M
2019-06-08 02:52:35,240.49 M,9.84 G,50.14 K,2.41 M
2019-06-08 02:52:37,240.59 M,9.84 G,50.60 K,2.41 M
2019-06-08 02:52:39,240.69 M,9.85 G,49.69 K,2.40 M
2019-06-08 02:52:41,240.79 M,9.85 G,51.18 K,2.42 M
2019-06-08 02:52:43,240.88 M,9.86 G,50.02 K,2.41 M
