2019-06-05 04:42:13,4.51 G,25.18 G,0.00 B,1.32 K
2019-06-05 04:42:15,4.51 G,25.19 G,22.82 K,942.43 K
2019-06-05 04:42:17,4.51 G,25.19 G,30.13 K,2.32 M
2019-06-05 04:42:19,4.51 G,25.19 G,22.53 K,1.83 M
2019-06-05 04:42:21,4.51 G,25.19 G,0.00 B,720.00 B
2019-06-05 04:42:23,4.51 G,25.19 G,0.00 B,444.00 B
2019-06-05 04:42:25,4.51 G,25.19 G,0.00 B,648.00 B
2019-06-05 04:42:27,4.51 G,25.19 G,0.00 B,168.00 B
2019-06-05 04:42:29,4.51 G,25.19 G,14.99 K,649.37 K
2019-06-05 04:42:31,4.51 G,25.19 G,0.00 B,768.00 B
2019-06-05 04:42:33,4.51 G,25.19 G,11.27 K,341.02 K
2019-06-05 04:42:35,4.51 G,25.20 G,39.22 K,2.21 M
2019-06-05 04:42:37,4.51 G,25.20 G,28.59 K,2.31 M
2019-06-05 04:42:39,4.51 G,25.21 G,15.86 K,1.25 M
2019-06-05 04:42:41,4.51 G,25.21 G,0.00 B,708.00 B
2019-06-05 04:42:43,4.51 G,25.21 G,0.00 B,1.12 K
2019-06-05 04:42:45,4.51 G,25.21 G,132.00 B,990.00 B
2019-06-05 04:42:47,4.51 G,25.21 G,0.00 B,600.00 B
2019-06-05 04:42:49,4.51 G,25.21 G,23.01 K,1.22 M
2019-06-05 04:42:51,4.51 G,25.21 G,33.32 K,2.41 M
2019-06-05 04:42:53,4.51 G,25.22 G,27.97 K,2.41 M
2019-06-05 04:42:55,4.51 G,25.22 G,43.25 K,2.36 M
2019-06-05 04:42:57,4.51 G,25.22 G,0.00 B,816.00 B
2019-06-05 04:42:59,4.51 G,25.22 G,0.00 B,600.00 B
2019-06-05 04:43:01,4.51 G,25.22 G,0.00 B,1.12 K
2019-06-05 04:43:03,4.51 G,25.22 G,132.00 B,510.00 B
2019-06-05 04:43:05,4.51 G,25.22 G,49.04 K,1.31 M
2019-06-05 04:43:07,4.51 G,25.23 G,52.40 K,1.11 M
2019-06-05 04:43:09,4.51 G,25.23 G,65.04 K,1.32 M
2019-06-05 04:43:11,4.51 G,25.23 G,70.19 K,1.43 M
2019-06-05 04:43:13,4.51 G,25.23 G,0.00 B,924.00 B
2019-06-05 04:43:15,4.51 G,25.23 G,132.00 B,666.00 B
2019-06-05 04:43:17,4.51 G,25.23 G,11.78 K,349.63 K
2019-06-05 04:43:19,4.51 G,25.24 G,28.89 K,2.41 M
2019-06-05 04:43:21,4.51 G,25.24 G,28.90 K,2.41 M
2019-06-05 04:43:23,4.51 G,25.25 G,33.97 K,2.42 M
2019-06-05 04:43:25,4.51 G,25.25 G,0.00 B,792.00 B
2019-06-05 04:43:27,4.51 G,25.25 G,50.00 B,1.18 K
2019-06-05 04:43:29,4.51 G,25.25 G,0.00 B,600.00 B
2019-06-05 04:43:31,4.51 G,25.25 G,0.00 B,408.00 B
2019-06-05 04:43:33,4.51 G,25.25 G,41.75 K,2.01 M
2019-06-05 04:43:35,4.51 G,25.25 G,30.83 K,2.41 M
2019-06-05 04:43:37,4.51 G,25.26 G,41.45 K,2.38 M
2019-06-05 04:43:39,4.51 G,25.26 G,7.03 K,347.27 K
2019-06-05 04:43:41,4.51 G,25.26 G,0.00 B,1.08 K
2019-06-05 04:43:43,4.51 G,25.26 G,0.00 B,612.00 B
2019-06-05 04:43:45,4.51 G,25.26 G,0.00 B,1.79 K
2019-06-05 04:43:48,4.51 G,25.26 G,10.47 K,588.99 K
2019-06-05 04:43:50,4.51 G,25.27 G,33.63 K,2.42 M
2019-06-05 04:43:52,4.51 G,25.27 G,39.21 K,2.43 M
