2019-06-06 07:31:07,62.9,58.81 M
2019-06-06 07:31:10,45.9,75.06 M
2019-06-06 07:31:12,44.9,90.03 M
2019-06-06 07:31:14,38.0,91.05 M
2019-06-06 07:31:16,36.0,93.95 M
2019-06-06 07:31:18,43.0,94.71 M
2019-06-06 07:31:20,41.0,94.69 M
2019-06-06 07:31:22,36.0,95.15 M
2019-06-06 07:31:24,38.0,95.30 M
2019-06-06 07:31:26,33.0,96.55 M
2019-06-06 07:31:28,41.0,95.95 M
2019-06-06 07:31:30,37.0,95.41 M
2019-06-06 07:31:32,35.0,97.59 M
2019-06-06 07:31:34,30.0,96.86 M
2019-06-06 07:31:36,40.0,96.88 M
2019-06-06 07:31:38,41.0,97.27 M
2019-06-06 07:31:40,29.0,97.51 M
2019-06-06 07:31:42,29.0,97.73 M
2019-06-06 07:31:44,40.0,97.98 M
2019-06-06 07:31:46,36.0,97.68 M
2019-06-06 07:31:48,30.0,97.89 M
2019-06-06 07:31:50,36.0,100.05 M
2019-06-06 07:31:52,30.0,97.19 M
2019-06-06 07:31:54,35.0,97.23 M
2019-06-06 07:31:56,35.0,97.14 M
2019-06-06 07:31:58,29.0,97.96 M
2019-06-06 07:32:00,30.0,97.11 M
2019-06-06 07:32:02,32.0,97.32 M
2019-06-06 07:32:04,32.0,98.18 M
2019-06-06 07:32:06,36.0,100.87 M
2019-06-06 07:32:08,28.0,98.82 M
2019-06-06 07:32:10,36.0,98.38 M
2019-06-06 07:32:12,30.0,99.76 M
2019-06-06 07:32:14,27.0,98.50 M
2019-06-06 07:32:16,30.0,98.24 M
2019-06-06 07:32:18,36.0,98.75 M
2019-06-06 07:32:20,30.0,99.95 M
2019-06-06 07:32:22,32.0,99.52 M
2019-06-06 07:32:24,32.0,99.52 M
2019-06-06 07:32:26,27.0,100.94 M
2019-06-06 07:32:28,29.0,98.93 M
2019-06-06 07:32:30,29.0,99.44 M
2019-06-06 07:32:32,30.0,99.73 M
2019-06-06 07:32:34,29.0,98.61 M
2019-06-06 07:32:36,27.0,99.98 M
2019-06-06 07:32:38,34.0,100.72 M
2019-06-06 07:32:40,32.0,99.64 M
2019-06-06 07:32:42,38.0,101.14 M
2019-06-06 07:32:44,30.0,101.64 M
2019-06-06 07:32:46,38.0,103.96 M
2019-06-06 07:32:48,30.0,101.73 M
2019-06-06 07:32:50,34.0,101.44 M
2019-06-06 07:32:52,29.0,101.85 M
2019-06-06 07:32:54,24.0,101.48 M
2019-06-06 07:32:56,30.0,101.98 M
2019-06-06 07:32:58,25.0,103.42 M
2019-06-06 07:33:00,34.0,100.73 M
2019-06-06 07:33:02,32.0,100.07 M
2019-06-06 07:33:04,31.0,100.73 M
2019-06-06 07:33:06,27.0,102.02 M
2019-06-06 07:33:08,25.0,103.66 M
2019-06-06 07:33:10,28.0,102.69 M
2019-06-06 07:33:12,30.0,103.06 M
2019-06-06 07:33:14,25.0,101.80 M
2019-06-06 07:33:16,30.0,101.80 M
2019-06-06 07:33:18,28.0,101.84 M
2019-06-06 07:33:20,37.0,102.29 M
2019-06-06 07:33:22,35.0,103.07 M
2019-06-06 07:33:24,32.0,102.78 M
2019-06-06 07:33:26,36.0,103.64 M
