2019-06-16 19:48:58,2.27 G,11.55 G,3.54 K,159.35 K
2019-06-16 19:49:01,2.27 G,11.56 G,9.16 K,501.20 K
2019-06-16 19:49:03,2.27 G,11.56 G,8.95 K,500.71 K
2019-06-16 19:49:05,2.27 G,11.56 G,9.26 K,501.58 K
2019-06-16 19:49:07,2.27 G,11.56 G,9.38 K,500.28 K
2019-06-16 19:49:09,2.27 G,11.56 G,396.00 B,21.10 K
2019-06-16 19:49:11,2.27 G,11.56 G,0.00 B,432.00 B
2019-06-16 19:49:13,2.27 G,11.56 G,6.02 K,245.83 K
2019-06-16 19:49:15,2.27 G,11.56 G,6.28 K,245.52 K
2019-06-16 19:49:17,2.27 G,11.56 G,6.73 K,245.66 K
2019-06-16 19:49:19,2.27 G,11.56 G,1.32 K,2.23 K
2019-06-16 19:49:21,2.27 G,11.56 G,42.00 B,768.00 B
2019-06-16 19:49:23,2.27 G,11.56 G,0.00 B,756.00 B
2019-06-16 19:49:25,2.27 G,11.56 G,0.00 B,972.00 B
2019-06-16 19:49:27,2.27 G,11.56 G,0.00 B,1.22 K
2019-06-16 19:49:29,2.27 G,11.56 G,0.00 B,432.00 B
2019-06-16 19:49:31,2.27 G,11.56 G,0.00 B,432.00 B
2019-06-16 19:49:33,2.27 G,11.56 G,0.00 B,648.00 B
2019-06-16 19:49:35,2.27 G,11.56 G,5.50 K,244.54 K
2019-06-16 19:49:38,2.27 G,11.56 G,5.89 K,244.60 K
2019-06-16 19:49:40,2.27 G,11.56 G,5.76 K,245.62 K
2019-06-16 19:49:42,2.27 G,11.56 G,5.91 K,246.05 K
2019-06-16 19:49:44,2.27 G,11.56 G,5.76 K,245.11 K
2019-06-16 19:49:46,2.27 G,11.56 G,5.76 K,245.61 K
2019-06-16 19:49:48,2.27 G,11.56 G,6.08 K,246.16 K
2019-06-16 19:49:50,2.27 G,11.56 G,6.02 K,246.11 K
2019-06-16 19:49:52,2.27 G,11.56 G,5.95 K,245.12 K
2019-06-16 19:49:54,2.27 G,11.56 G,0.00 B,564.00 B
2019-06-16 19:49:56,2.27 G,11.56 G,0.00 B,600.00 B
2019-06-16 19:49:58,2.27 G,11.56 G,0.00 B,492.00 B
2019-06-16 19:50:00,2.27 G,11.56 G,0.00 B,1.65 K
2019-06-16 19:50:02,2.27 G,11.56 G,6.40 K,245.05 K
2019-06-16 19:50:04,2.27 G,11.56 G,6.60 K,245.30 K
2019-06-16 19:50:06,2.27 G,11.56 G,6.02 K,245.48 K
2019-06-16 19:50:08,2.27 G,11.56 G,6.34 K,244.88 K
2019-06-16 19:50:10,2.27 G,11.56 G,1.31 K,12.18 K
2019-06-16 19:50:12,2.27 G,11.56 G,0.00 B,864.00 B
2019-06-16 19:50:14,2.27 G,11.56 G,6.23 K,246.43 K
2019-06-16 19:50:16,2.27 G,11.56 G,5.96 K,245.29 K
2019-06-16 19:50:18,2.27 G,11.56 G,5.76 K,244.81 K
2019-06-16 19:50:20,2.27 G,11.57 G,5.95 K,245.10 K
2019-06-16 19:50:22,2.27 G,11.57 G,5.63 K,245.24 K
2019-06-16 19:50:24,2.27 G,11.57 G,0.00 B,492.00 B
2019-06-16 19:50:26,2.27 G,11.57 G,84.00 B,1008.00 B
2019-06-16 19:50:28,2.27 G,11.57 G,0.00 B,432.00 B
2019-06-16 19:50:30,2.27 G,11.57 G,6.08 K,244.95 K
2019-06-16 19:50:32,2.27 G,11.57 G,2.71 K,91.51 K
2019-06-16 19:50:34,2.27 G,11.57 G,0.00 B,228.00 B
2019-06-16 19:50:36,2.27 G,11.57 G,0.00 B,324.00 B
2019-06-16 19:50:38,2.27 G,11.57 G,0.00 B,972.00 B
2019-06-16 19:50:40,2.27 G,11.57 G,0.00 B,600.00 B
2019-06-16 19:50:42,2.27 G,11.57 G,4.47 K,229.83 K
2019-06-16 19:50:44,2.27 G,11.57 G,5.91 K,246.16 K
2019-06-16 19:50:46,2.27 G,11.57 G,6.28 K,245.81 K
2019-06-16 19:50:48,2.27 G,11.57 G,6.34 K,245.47 K
2019-06-16 19:50:50,2.27 G,11.57 G,0.00 B,567.00 B
2019-06-16 19:50:52,2.27 G,11.57 G,0.00 B,1.05 K
2019-06-16 19:50:54,2.27 G,11.57 G,0.00 B,756.00 B
2019-06-16 19:50:56,2.27 G,11.57 G,42.00 B,444.00 B
2019-06-16 19:50:58,2.27 G,11.57 G,0.00 B,972.00 B
2019-06-16 19:51:00,2.27 G,11.57 G,0.00 B,1.02 K
2019-06-16 19:51:02,2.27 G,11.57 G,0.00 B,108.00 B
2019-06-16 19:51:04,2.27 G,11.57 G,5.82 K,242.92 K
2019-06-16 19:51:06,2.27 G,11.57 G,6.08 K,242.90 K
2019-06-16 19:51:08,2.27 G,11.57 G,0.00 B,216.00 B
2019-06-16 19:51:10,2.27 G,11.57 G,0.00 B,1.11 K
2019-06-16 19:51:12,2.27 G,11.57 G,0.00 B,1.16 K
2019-06-16 19:51:14,2.27 G,11.57 G,0.00 B,384.00 B
2019-06-16 19:51:16,2.27 G,11.57 G,5.89 K,243.76 K
2019-06-16 19:51:18,2.27 G,11.57 G,6.34 K,243.79 K
2019-06-16 19:51:20,2.27 G,11.57 G,6.60 K,244.62 K
