2019-06-16 22:37:11,9.72 G,149.81 G,42.00 B,828.00 B
2019-06-16 22:37:13,9.72 G,149.82 G,27.30 K,1.72 M
2019-06-16 22:37:15,9.72 G,149.82 G,26.68 K,2.42 M
2019-06-16 22:37:17,9.72 G,149.83 G,25.27 K,2.43 M
2019-06-16 22:37:19,9.72 G,149.83 G,28.29 K,2.42 M
2019-06-16 22:37:21,9.72 G,149.84 G,25.27 K,2.43 M
2019-06-16 22:37:23,9.72 G,149.84 G,0.00 B,984.00 B
2019-06-16 22:37:25,9.72 G,149.84 G,0.00 B,276.00 B
2019-06-16 22:37:27,9.72 G,149.84 G,15.15 K,480.15 K
2019-06-16 22:37:29,9.72 G,149.84 G,26.17 K,2.42 M
2019-06-16 22:37:31,9.72 G,149.85 G,24.11 K,2.41 M
2019-06-16 22:37:33,9.72 G,149.85 G,24.62 K,2.44 M
2019-06-16 22:37:35,9.72 G,149.85 G,0.00 B,324.00 B
2019-06-16 22:37:37,9.72 G,149.85 G,0.00 B,876.00 B
2019-06-16 22:37:39,9.72 G,149.85 G,19.76 K,1.56 M
2019-06-16 22:37:41,9.72 G,149.86 G,23.72 K,2.42 M
2019-06-16 22:37:43,9.72 G,149.86 G,23.74 K,2.42 M
2019-06-16 22:37:45,9.72 G,149.87 G,23.46 K,2.42 M
2019-06-16 22:37:47,9.72 G,149.87 G,23.91 K,2.41 M
2019-06-16 22:37:49,9.72 G,149.88 G,27.48 K,2.40 M
2019-06-16 22:37:51,9.72 G,149.88 G,28.62 K,2.41 M
2019-06-16 22:37:53,9.72 G,149.88 G,0.00 B,936.00 B
2019-06-16 22:37:55,9.72 G,149.88 G,0.00 B,984.00 B
2019-06-16 22:37:57,9.72 G,149.88 G,0.00 B,384.00 B
2019-06-16 22:37:59,9.72 G,149.88 G,0.00 B,816.00 B
2019-06-16 22:38:01,9.72 G,149.88 G,0.00 B,816.00 B
2019-06-16 22:38:03,9.72 G,149.89 G,26.36 K,2.41 M
2019-06-16 22:38:05,9.72 G,149.89 G,21.72 K,2.41 M
2019-06-16 22:38:07,9.72 G,149.90 G,22.11 K,2.40 M
2019-06-16 22:38:09,9.72 G,149.90 G,0.00 B,600.00 B
2019-06-16 22:38:11,9.72 G,149.90 G,0.00 B,1.23 K
2019-06-16 22:38:13,9.72 G,149.90 G,35.75 K,1.88 M
2019-06-16 22:38:15,9.72 G,149.90 G,82.03 K,1.72 M
2019-06-16 22:38:17,9.72 G,149.91 G,82.93 K,1.75 M
2019-06-16 22:38:19,9.72 G,149.91 G,82.21 K,1.72 M
2019-06-16 22:38:21,9.72 G,149.91 G,84.06 K,1.73 M
2019-06-16 22:38:23,9.72 G,149.92 G,84.84 K,1.77 M
2019-06-16 22:38:25,9.72 G,149.92 G,81.84 K,1.71 M
2019-06-16 22:38:27,9.72 G,149.92 G,37.83 K,798.50 K
2019-06-16 22:38:29,9.72 G,149.92 G,0.00 B,336.00 B
2019-06-16 22:38:31,9.72 G,149.92 G,0.00 B,924.00 B
2019-06-16 22:38:33,9.72 G,149.93 G,23.59 K,2.41 M
2019-06-16 22:38:35,9.72 G,149.93 G,24.75 K,2.41 M
2019-06-16 22:38:37,9.72 G,149.94 G,26.49 K,2.41 M
2019-06-16 22:38:39,9.72 G,149.94 G,27.46 K,2.42 M
2019-06-16 22:38:41,9.72 G,149.95 G,25.24 K,2.41 M
2019-06-16 22:38:43,9.72 G,149.95 G,25.27 K,2.41 M
2019-06-16 22:38:45,9.72 G,149.96 G,68.73 K,2.09 M
2019-06-16 22:38:47,9.72 G,149.96 G,87.75 K,1.86 M
2019-06-16 22:38:49,9.72 G,149.96 G,83.45 K,1.77 M
2019-06-16 22:38:51,9.72 G,149.97 G,93.07 K,1.93 M
2019-06-16 22:38:53,9.72 G,149.97 G,91.12 K,1.90 M
2019-06-16 22:38:55,9.72 G,149.97 G,91.32 K,1.88 M
2019-06-16 22:38:57,9.73 G,149.98 G,93.88 K,1.99 M
2019-06-16 22:38:59,9.73 G,149.98 G,90.41 K,1.90 M
2019-06-16 22:39:01,9.73 G,149.99 G,92.57 K,1.92 M
2019-06-16 22:39:03,9.73 G,149.99 G,86.42 K,1.82 M
2019-06-16 22:39:05,9.73 G,149.99 G,37.33 K,843.98 K
2019-06-16 22:39:07,9.73 G,149.99 G,72.42 K,1.54 M
2019-06-16 22:39:09,9.73 G,150.00 G,89.30 K,1.88 M
2019-06-16 22:39:11,9.73 G,150.00 G,88.73 K,1.87 M
2019-06-16 22:39:13,9.73 G,150.00 G,87.18 K,1.82 M
2019-06-16 22:39:15,9.73 G,150.01 G,88.40 K,1.86 M
2019-06-16 22:39:17,9.73 G,150.01 G,87.21 K,1.84 M
2019-06-16 22:39:19,9.73 G,150.01 G,87.79 K,1.84 M
2019-06-16 22:39:21,9.73 G,150.02 G,95.84 K,2.04 M
2019-06-16 22:39:23,9.73 G,150.02 G,82.66 K,1.74 M
2019-06-16 22:39:25,9.73 G,150.03 G,90.01 K,1.88 M
2019-06-16 22:39:27,9.73 G,150.03 G,87.47 K,1.83 M
2019-06-16 22:39:29,9.73 G,150.03 G,83.37 K,1.78 M
2019-06-16 22:39:31,9.73 G,150.04 G,88.44 K,1.83 M
2019-06-16 22:39:33,9.73 G,150.04 G,84.46 K,1.81 M
2019-06-16 22:39:35,9.73 G,150.04 G,94.61 K,1.98 M
2019-06-16 22:39:37,9.73 G,150.05 G,86.72 K,1.83 M
2019-06-16 22:39:39,9.73 G,150.05 G,92.93 K,2.00 M
2019-06-16 22:39:42,9.73 G,150.06 G,89.12 K,1.99 M
2019-06-16 22:39:44,9.73 G,150.06 G,84.90 K,1.87 M
2019-06-16 22:39:46,9.73 G,150.06 G,94.12 K,1.99 M
2019-06-16 22:39:48,9.73 G,150.07 G,91.58 K,1.93 M
2019-06-16 22:39:50,9.73 G,150.07 G,87.92 K,1.87 M
2019-06-16 22:39:52,9.73 G,150.07 G,88.18 K,1.84 M
2019-06-16 22:39:54,9.73 G,150.08 G,88.66 K,1.90 M
2019-06-16 22:39:56,9.73 G,150.08 G,88.78 K,1.92 M
2019-06-16 22:39:58,9.73 G,150.08 G,0.00 B,735.00 B
2019-06-16 22:40:00,9.73 G,150.08 G,0.00 B,756.00 B
2019-06-16 22:40:02,9.73 G,150.08 G,29.39 K,2.42 M
2019-06-16 22:40:04,9.73 G,150.09 G,24.19 K,2.41 M
2019-06-16 22:40:06,9.73 G,150.09 G,25.39 K,2.42 M
2019-06-16 22:40:08,9.73 G,150.10 G,0.00 B,492.00 B
2019-06-16 22:40:10,9.73 G,150.10 G,0.00 B,0.00 B
2019-06-16 22:40:12,9.73 G,150.10 G,0.00 B,1.38 K
2019-06-16 22:40:14,9.73 G,150.10 G,0.00 B,972.00 B
2019-06-16 22:40:16,9.73 G,150.10 G,42.00 B,708.00 B
2019-06-16 22:40:18,9.73 G,150.10 G,9.51 K,448.45 K
2019-06-16 22:40:20,9.73 G,150.10 G,0.00 B,708.00 B
2019-06-16 22:40:22,9.73 G,150.10 G,0.00 B,504.00 B
2019-06-16 22:40:24,9.73 G,150.10 G,36.12 K,2.24 M
2019-06-16 22:40:26,9.73 G,150.10 G,26.77 K,2.43 M
2019-06-16 22:40:28,9.73 G,150.11 G,22.18 K,2.40 M
2019-06-16 22:40:30,9.73 G,150.11 G,22.11 K,2.41 M
2019-06-16 22:40:32,9.73 G,150.12 G,21.72 K,2.40 M
2019-06-16 22:40:34,9.73 G,150.12 G,22.43 K,2.42 M
2019-06-16 22:40:36,9.73 G,150.13 G,22.39 K,2.42 M
2019-06-16 22:40:38,9.73 G,150.13 G,14.95 K,1.61 M
2019-06-16 22:40:40,9.73 G,150.13 G,0.00 B,1.23 K
2019-06-16 22:40:42,9.73 G,150.13 G,0.00 B,648.00 B
2019-06-16 22:40:44,9.73 G,150.13 G,0.00 B,1.14 K
2019-06-16 22:40:46,9.73 G,150.13 G,42.00 B,996.00 B
2019-06-16 22:40:48,9.73 G,150.14 G,26.44 K,2.42 M
2019-06-16 22:40:50,9.73 G,150.14 G,25.85 K,2.40 M
2019-06-16 22:40:52,9.73 G,150.15 G,24.06 K,2.41 M
2019-06-16 22:40:54,9.73 G,150.15 G,0.00 B,639.00 B
2019-06-16 22:40:56,9.73 G,150.15 G,0.00 B,756.00 B
2019-06-16 22:40:58,9.73 G,150.15 G,0.00 B,924.00 B
2019-06-16 22:41:00,9.73 G,150.15 G,90.43 K,1.93 M
2019-06-16 22:41:02,9.73 G,150.15 G,74.94 K,1.59 M
2019-06-16 22:41:04,9.73 G,150.16 G,86.11 K,1.84 M
