2019-07-17 13:55:30,3.60 G,38.21 G,2.70 K,20.62 K
2019-07-17 13:55:32,3.60 G,38.22 G,40.58 K,179.54 K
2019-07-17 13:55:34,3.60 G,38.22 G,45.04 K,198.18 K
2019-07-17 13:55:36,3.60 G,38.22 G,70.49 K,311.09 K
2019-07-17 13:55:38,3.60 G,38.22 G,88.47 K,392.80 K
2019-07-17 13:55:40,3.60 G,38.22 G,119.88 K,527.68 K
2019-07-17 13:55:42,3.60 G,38.22 G,131.36 K,574.10 K
2019-07-17 13:55:44,3.60 G,38.22 G,131.09 K,565.75 K
2019-07-17 13:55:46,3.60 G,38.22 G,114.87 K,503.51 K
2019-07-17 13:55:48,3.60 G,38.22 G,136.15 K,593.05 K
2019-07-17 13:55:50,3.61 G,38.22 G,123.83 K,535.77 K
2019-07-17 13:55:52,3.61 G,38.22 G,132.55 K,579.61 K
2019-07-17 13:55:54,3.61 G,38.23 G,189.98 K,826.63 K
2019-07-17 13:55:56,3.61 G,38.23 G,239.76 K,1.02 M
2019-07-17 13:55:58,3.61 G,38.23 G,232.31 K,1003.86 K
2019-07-17 13:56:00,3.61 G,38.23 G,215.62 K,946.63 K
2019-07-17 13:56:02,3.61 G,38.23 G,212.41 K,926.91 K
2019-07-17 13:56:04,3.61 G,38.24 G,298.21 K,1.27 M
2019-07-17 13:56:06,3.61 G,38.24 G,283.21 K,1.20 M
2019-07-17 13:56:08,3.61 G,38.24 G,275.33 K,1.16 M
2019-07-17 13:56:10,3.61 G,38.24 G,287.48 K,1.24 M
2019-07-17 13:56:12,3.61 G,38.24 G,263.13 K,1.12 M
2019-07-17 13:56:14,3.61 G,38.25 G,286.06 K,1.22 M
2019-07-17 13:56:16,3.61 G,38.25 G,296.35 K,1.26 M
2019-07-17 13:56:18,3.61 G,38.25 G,285.93 K,1.21 M
2019-07-17 13:56:20,3.61 G,38.25 G,250.88 K,1.07 M
2019-07-17 13:56:22,3.61 G,38.26 G,240.73 K,1.04 M
2019-07-17 13:56:24,3.61 G,38.26 G,250.30 K,1.06 M
2019-07-17 13:56:26,3.61 G,38.26 G,278.03 K,1.18 M
2019-07-17 13:56:28,3.61 G,38.26 G,294.30 K,1.26 M
2019-07-17 13:56:30,3.61 G,38.26 G,242.83 K,1.04 M
2019-07-17 13:56:32,3.62 G,38.27 G,259.05 K,1.11 M
2019-07-17 13:56:34,3.62 G,38.27 G,275.15 K,1.18 M
2019-07-17 13:56:36,3.62 G,38.27 G,255.93 K,1.08 M
2019-07-17 13:56:38,3.62 G,38.27 G,280.54 K,1.20 M
2019-07-17 13:56:40,3.62 G,38.28 G,236.14 K,1014.88 K
2019-07-17 13:56:42,3.62 G,38.28 G,216.19 K,930.49 K
2019-07-17 13:56:44,3.62 G,38.28 G,230.11 K,995.69 K
2019-07-17 13:56:46,3.62 G,38.28 G,261.32 K,1.11 M
2019-07-17 13:56:48,3.62 G,38.28 G,268.63 K,1.15 M
