2019-06-14 01:19:33,27.25 G,276.01 G,193.00 B,1.08 K
2019-06-14 01:19:35,27.25 G,276.01 G,0.00 B,783.00 B
2019-06-14 01:19:37,27.25 G,276.01 G,945.00 B,41.05 K
2019-06-14 01:19:39,27.25 G,276.01 G,0.00 B,1.30 K
2019-06-14 01:19:41,27.25 G,276.01 G,2.41 K,55.35 K
2019-06-14 01:19:43,27.25 G,276.01 G,1.58 K,57.26 K
2019-06-14 01:19:45,27.25 G,276.01 G,25.34 K,2.08 M
2019-06-14 01:19:47,27.25 G,276.01 G,10.28 K,940.31 K
2019-06-14 01:19:49,27.25 G,276.01 G,0.00 B,612.00 B
2019-06-14 01:19:51,27.25 G,276.01 G,0.00 B,1.05 K
2019-06-14 01:19:53,27.25 G,276.02 G,19.41 K,839.67 K
2019-06-14 01:19:55,27.25 G,276.02 G,27.39 K,2.43 M
2019-06-14 01:19:57,27.25 G,276.03 G,29.33 K,2.42 M
2019-06-14 01:19:59,27.25 G,276.03 G,28.23 K,2.43 M
2019-06-14 01:20:01,27.25 G,276.03 G,27.72 K,2.42 M
2019-06-14 01:20:03,27.25 G,276.04 G,27.80 K,2.43 M
2019-06-14 01:20:05,27.25 G,276.04 G,26.88 K,2.43 M
2019-06-14 01:20:07,27.25 G,276.05 G,26.43 K,2.43 M
2019-06-14 01:20:09,27.25 G,276.05 G,26.17 K,2.42 M
2019-06-14 01:20:11,27.25 G,276.05 G,0.00 B,627.00 B
2019-06-14 01:20:13,27.25 G,276.05 G,0.00 B,216.00 B
2019-06-14 01:20:15,27.25 G,276.05 G,1.81 K,34.28 K
2019-06-14 01:20:17,27.25 G,276.06 G,28.42 K,2.42 M
2019-06-14 01:20:19,27.25 G,276.06 G,27.91 K,2.41 M
2019-06-14 01:20:21,27.25 G,276.07 G,27.74 K,2.41 M
2019-06-14 01:20:23,27.25 G,276.07 G,27.07 K,2.41 M
2019-06-14 01:20:25,27.25 G,276.08 G,27.13 K,2.41 M
2019-06-14 01:20:27,27.25 G,276.08 G,291.47 K,1.52 M
2019-06-14 01:20:29,27.25 G,276.08 G,66.00 B,1.03 K
2019-06-14 01:20:31,27.25 G,276.08 G,0.00 B,1.32 K
2019-06-14 01:20:33,27.25 G,276.08 G,19.65 K,623.00 K
2019-06-14 01:20:35,27.25 G,276.09 G,32.23 K,2.43 M
2019-06-14 01:20:37,27.25 G,276.09 G,32.70 K,2.44 M
2019-06-14 01:20:39,27.25 G,276.10 G,23.40 K,2.41 M
2019-06-14 01:20:41,27.25 G,276.10 G,23.59 K,2.41 M
2019-06-14 01:20:43,27.25 G,276.11 G,23.59 K,2.42 M
2019-06-14 01:20:45,27.25 G,276.11 G,23.40 K,2.41 M
2019-06-14 01:20:47,27.25 G,276.12 G,23.40 K,2.41 M
2019-06-14 01:20:49,27.25 G,276.12 G,23.46 K,2.41 M
2019-06-14 01:20:51,27.25 G,276.12 G,24.81 K,2.42 M
2019-06-14 01:20:54,27.25 G,276.13 G,23.98 K,2.42 M
2019-06-14 01:20:56,27.25 G,276.13 G,25.33 K,2.41 M
2019-06-14 01:20:58,27.25 G,276.14 G,24.94 K,2.42 M
2019-06-14 01:21:00,27.25 G,276.14 G,25.20 K,2.41 M
2019-06-14 01:21:02,27.25 G,276.15 G,25.63 K,2.42 M
2019-06-14 01:21:04,27.25 G,276.15 G,25.27 K,2.41 M
2019-06-14 01:21:06,27.25 G,276.16 G,25.01 K,2.41 M
2019-06-14 01:21:08,27.26 G,276.16 G,25.46 K,2.41 M
2019-06-14 01:21:10,27.26 G,276.17 G,24.56 K,2.41 M
2019-06-14 01:21:12,27.26 G,276.17 G,25.33 K,2.42 M
2019-06-14 01:21:14,27.26 G,276.18 G,23.85 K,2.41 M
2019-06-14 01:21:16,27.26 G,276.18 G,27.65 K,2.42 M
2019-06-14 01:21:18,27.26 G,276.19 G,25.14 K,2.41 M
