2019-06-14 12:40:30,8.76 G,105.65 G,89.60 K,406.28 K
2019-06-14 12:40:33,8.76 G,105.66 G,312.25 K,1.37 M
2019-06-14 12:40:35,8.76 G,105.66 G,282.36 K,1.24 M
2019-06-14 12:40:37,8.76 G,105.66 G,346.65 K,1.53 M
2019-06-14 12:40:39,8.76 G,105.66 G,373.99 K,1.65 M
2019-06-14 12:40:41,8.76 G,105.67 G,327.47 K,1.44 M
2019-06-14 12:40:43,8.76 G,105.67 G,331.96 K,1.46 M
2019-06-14 12:40:45,8.76 G,105.67 G,309.42 K,1.37 M
2019-06-14 12:40:47,8.77 G,105.68 G,351.92 K,1.55 M
2019-06-14 12:40:49,8.77 G,105.68 G,318.36 K,1.39 M
2019-06-14 12:40:51,8.77 G,105.68 G,332.54 K,1.46 M
2019-06-14 12:40:53,8.77 G,105.68 G,309.74 K,1.36 M
2019-06-14 12:40:55,8.77 G,105.69 G,338.83 K,1.48 M
2019-06-14 12:40:57,8.77 G,105.69 G,353.38 K,1.56 M
2019-06-14 12:40:59,8.77 G,105.69 G,379.71 K,1.66 M
2019-06-14 12:41:01,8.77 G,105.70 G,409.05 K,1.96 M
2019-06-14 12:41:04,8.77 G,105.70 G,108.92 K,545.14 K
2019-06-14 12:41:06,8.77 G,105.70 G,107.80 K,545.79 K
2019-06-14 12:41:08,8.77 G,105.70 G,119.69 K,601.68 K
2019-06-14 12:41:10,8.77 G,105.70 G,101.96 K,511.36 K
2019-06-14 12:41:12,8.77 G,105.70 G,117.63 K,600.07 K
2019-06-14 12:41:14,8.77 G,105.70 G,111.00 K,558.85 K
2019-06-14 12:41:16,8.77 G,105.70 G,101.25 K,505.65 K
2019-06-14 12:41:18,8.77 G,105.71 G,97.44 K,494.04 K
2019-06-14 12:41:20,8.77 G,105.71 G,108.48 K,542.46 K
2019-06-14 12:41:22,8.77 G,105.71 G,102.95 K,513.42 K
2019-06-14 12:41:24,8.77 G,105.71 G,97.19 K,484.92 K
2019-06-14 12:41:26,8.77 G,105.71 G,98.05 K,498.00 K
2019-06-14 12:41:28,8.77 G,105.71 G,109.53 K,557.23 K
2019-06-14 12:41:30,8.77 G,105.71 G,96.73 K,489.78 K
2019-06-14 12:41:32,8.77 G,105.71 G,115.62 K,579.38 K
2019-06-14 12:41:34,8.77 G,105.71 G,88.47 K,440.07 K
2019-06-14 12:41:36,8.77 G,105.71 G,99.64 K,502.64 K
2019-06-14 12:41:38,8.77 G,105.71 G,94.95 K,474.46 K
2019-06-14 12:41:40,8.77 G,105.72 G,89.59 K,449.79 K
2019-06-14 12:41:42,8.77 G,105.72 G,102.76 K,511.33 K
2019-06-14 12:41:44,8.77 G,105.72 G,93.41 K,478.60 K
2019-06-14 12:41:46,8.77 G,105.72 G,93.02 K,465.63 K
2019-06-14 12:41:48,8.77 G,105.72 G,99.45 K,499.96 K
2019-06-14 12:41:50,8.77 G,105.72 G,87.36 K,442.09 K
2019-06-14 12:41:52,8.78 G,105.72 G,98.04 K,494.40 K
2019-06-14 12:41:54,8.78 G,105.72 G,98.55 K,495.25 K
2019-06-14 12:41:56,8.78 G,105.72 G,106.60 K,527.48 K
2019-06-14 12:41:58,8.78 G,105.72 G,79.41 K,401.71 K
2019-06-14 12:42:00,8.78 G,105.72 G,96.98 K,504.35 K
2019-06-14 12:42:02,8.78 G,105.73 G,116.20 K,587.14 K
2019-06-14 12:42:04,8.78 G,105.73 G,84.47 K,423.25 K
2019-06-14 12:42:06,8.78 G,105.73 G,100.82 K,506.18 K
2019-06-14 12:42:08,8.78 G,105.73 G,89.78 K,449.84 K
2019-06-14 12:42:10,8.78 G,105.73 G,105.83 K,525.19 K
2019-06-14 12:42:12,8.78 G,105.73 G,92.84 K,473.28 K
2019-06-14 12:42:14,8.78 G,105.73 G,81.77 K,403.43 K
2019-06-14 12:42:16,8.78 G,105.73 G,82.83 K,415.16 K
2019-06-14 12:42:18,8.78 G,105.73 G,90.31 K,454.64 K
2019-06-14 12:42:20,8.78 G,105.73 G,95.50 K,471.77 K
2019-06-14 12:42:22,8.78 G,105.73 G,87.13 K,443.64 K
2019-06-14 12:42:24,8.78 G,105.74 G,91.66 K,450.49 K
2019-06-14 12:42:26,8.78 G,105.74 G,75.06 K,379.65 K
2019-06-14 12:42:28,8.78 G,105.74 G,86.54 K,435.46 K
2019-06-14 12:42:30,8.78 G,105.74 G,81.40 K,412.61 K
2019-06-14 12:42:32,8.78 G,105.74 G,85.95 K,429.54 K
2019-06-14 12:42:34,8.78 G,105.74 G,74.32 K,369.84 K
2019-06-14 12:42:36,8.78 G,105.74 G,78.94 K,399.93 K
2019-06-14 12:42:38,8.78 G,105.74 G,83.93 K,423.13 K
2019-06-14 12:42:40,8.78 G,105.74 G,71.16 K,356.42 K
2019-06-14 12:42:42,8.78 G,105.74 G,69.27 K,348.73 K
2019-06-14 12:42:44,8.78 G,105.74 G,77.41 K,383.82 K
2019-06-14 12:42:46,8.78 G,105.74 G,80.76 K,407.26 K
2019-06-14 12:42:48,8.78 G,105.74 G,79.47 K,401.11 K
2019-06-14 12:42:50,8.78 G,105.75 G,69.27 K,351.30 K
