2019-06-17 00:17:49,18.36 G,296.31 G,1.78 K,39.65 K
2019-06-17 00:17:51,18.36 G,296.31 G,7.16 K,214.88 K
2019-06-17 00:17:53,18.36 G,296.31 G,204.00 B,786.00 B
2019-06-17 00:17:55,18.36 G,296.31 G,33.66 K,342.72 K
2019-06-17 00:17:57,18.36 G,296.31 G,9.20 K,314.48 K
2019-06-17 00:17:59,18.36 G,296.31 G,0.00 B,708.00 B
2019-06-17 00:18:01,18.36 G,296.31 G,26.35 K,2.36 M
2019-06-17 00:18:03,18.36 G,296.32 G,24.91 K,2.12 M
2019-06-17 00:18:05,18.36 G,296.32 G,0.00 B,996.00 B
2019-06-17 00:18:07,18.36 G,296.32 G,0.00 B,600.00 B
2019-06-17 00:18:09,18.36 G,296.32 G,132.00 B,1.22 K
2019-06-17 00:18:11,18.36 G,296.32 G,31.31 K,1.27 M
2019-06-17 00:18:13,18.36 G,296.32 G,51.49 K,1.20 M
2019-06-17 00:18:15,18.36 G,296.32 G,49.33 K,1.01 M
2019-06-17 00:18:17,18.36 G,296.33 G,58.28 K,1.18 M
2019-06-17 00:18:19,18.36 G,296.33 G,64.54 K,1.34 M
2019-06-17 00:18:21,18.36 G,296.33 G,71.62 K,1.47 M
2019-06-17 00:18:24,18.36 G,296.33 G,72.14 K,1.51 M
2019-06-17 00:18:26,18.36 G,296.34 G,76.91 K,1.60 M
2019-06-17 00:18:28,18.36 G,296.34 G,71.03 K,1.46 M
2019-06-17 00:18:30,18.36 G,296.34 G,2.56 K,47.57 K
2019-06-17 00:18:32,18.36 G,296.34 G,11.61 K,380.95 K
2019-06-17 00:18:34,18.36 G,296.35 G,27.46 K,2.42 M
2019-06-17 00:18:36,18.36 G,296.35 G,0.00 B,756.00 B
2019-06-17 00:18:38,18.36 G,296.35 G,0.00 B,780.00 B
2019-06-17 00:18:40,18.36 G,296.35 G,42.31 K,1.16 M
2019-06-17 00:18:42,18.36 G,296.35 G,76.47 K,1.57 M
2019-06-17 00:18:44,18.36 G,296.35 G,0.00 B,840.00 B
2019-06-17 00:18:46,18.36 G,296.35 G,7.47 K,214.21 K
2019-06-17 00:18:48,18.36 G,296.35 G,1.54 K,38.82 K
2019-06-17 00:18:50,18.36 G,296.35 G,0.00 B,780.00 B
2019-06-17 00:18:52,18.36 G,296.35 G,0.00 B,648.00 B
2019-06-17 00:18:54,18.36 G,296.35 G,9.52 K,331.48 K
2019-06-17 00:18:56,18.36 G,296.35 G,0.00 B,864.00 B
2019-06-17 00:18:58,18.36 G,296.36 G,18.13 K,1.29 M
2019-06-17 00:19:00,18.36 G,296.36 G,84.00 B,840.00 B
2019-06-17 00:19:02,18.36 G,296.36 G,0.00 B,288.00 B
2019-06-17 00:19:04,18.36 G,296.36 G,12.91 K,1.10 M
2019-06-17 00:19:06,18.36 G,296.36 G,0.00 B,228.00 B
2019-06-17 00:19:08,18.36 G,296.36 G,44.76 K,2.23 M
2019-06-17 00:19:10,18.36 G,296.37 G,74.68 K,1.55 M
2019-06-17 00:19:12,18.36 G,296.37 G,71.83 K,1.52 M
2019-06-17 00:19:14,18.36 G,296.37 G,69.75 K,1.46 M
2019-06-17 00:19:16,18.36 G,296.37 G,65.83 K,1.38 M
2019-06-17 00:19:18,18.36 G,296.38 G,75.44 K,1.53 M
2019-06-17 00:19:20,18.36 G,296.38 G,81.50 K,1.70 M
2019-06-17 00:19:22,18.36 G,296.38 G,0.00 B,444.00 B
2019-06-17 00:19:24,18.36 G,296.38 G,29.34 K,1.70 M
2019-06-17 00:19:26,18.36 G,296.38 G,0.00 B,783.00 B
2019-06-17 00:19:28,18.36 G,296.38 G,0.00 B,600.00 B
2019-06-17 00:19:30,18.36 G,296.38 G,14.61 K,455.97 K
2019-06-17 00:19:32,18.36 G,296.38 G,0.00 B,1.17 K
2019-06-17 00:19:34,18.36 G,296.38 G,0.00 B,336.00 B
2019-06-17 00:19:36,18.36 G,296.39 G,20.36 K,1.46 M
2019-06-17 00:19:38,18.36 G,296.39 G,0.00 B,951.00 B
2019-06-17 00:19:40,18.36 G,296.39 G,0.00 B,708.00 B
2019-06-17 00:19:42,18.36 G,296.39 G,1.44 K,108.27 K
2019-06-17 00:19:44,18.36 G,296.39 G,0.00 B,756.00 B
2019-06-17 00:19:46,18.36 G,296.39 G,0.00 B,756.00 B
2019-06-17 00:19:48,18.36 G,296.39 G,0.00 B,720.00 B
2019-06-17 00:19:50,18.36 G,296.39 G,32.68 K,2.37 M
2019-06-17 00:19:52,18.36 G,296.39 G,0.00 B,936.00 B
2019-06-17 00:19:54,18.36 G,296.39 G,0.00 B,336.00 B
2019-06-17 00:19:56,18.36 G,296.39 G,14.50 K,607.70 K
2019-06-17 00:19:58,18.36 G,296.40 G,27.65 K,2.41 M
2019-06-17 00:20:00,18.36 G,296.40 G,0.00 B,1.08 K
2019-06-17 00:20:02,18.36 G,296.40 G,0.00 B,876.00 B
2019-06-17 00:20:04,18.36 G,296.40 G,11.09 K,510.74 K
2019-06-17 00:20:06,18.36 G,296.40 G,0.00 B,780.00 B
2019-06-17 00:20:08,18.36 G,296.40 G,0.00 B,540.00 B
2019-06-17 00:20:10,18.36 G,296.40 G,31.84 K,976.40 K
2019-06-17 00:20:12,18.36 G,296.40 G,8.17 K,254.69 K
2019-06-17 00:20:14,18.36 G,296.40 G,0.00 B,540.00 B
2019-06-17 00:20:16,18.36 G,296.40 G,19.04 K,441.68 K
2019-06-17 00:20:18,18.36 G,296.40 G,10.68 K,688.55 K
2019-06-17 00:20:20,18.36 G,296.41 G,60.13 K,1.89 M
2019-06-17 00:20:22,18.36 G,296.41 G,80.06 K,1.68 M
2019-06-17 00:20:24,18.36 G,296.41 G,0.00 B,648.00 B
2019-06-17 00:20:26,18.36 G,296.41 G,13.24 K,458.16 K
2019-06-17 00:20:28,18.36 G,296.41 G,0.00 B,816.00 B
2019-06-17 00:20:30,18.36 G,296.41 G,0.00 B,648.00 B
2019-06-17 00:20:32,18.36 G,296.41 G,33.19 K,2.22 M
2019-06-17 00:20:34,18.36 G,296.42 G,16.91 K,1.50 M
2019-06-17 00:20:36,18.36 G,296.42 G,0.00 B,1.59 K
2019-06-17 00:20:38,18.36 G,296.42 G,0.00 B,660.00 B
2019-06-17 00:20:40,18.36 G,296.42 G,0.00 B,648.00 B
2019-06-17 00:20:42,18.36 G,296.42 G,9.21 K,583.04 K
2019-06-17 00:20:44,18.36 G,296.42 G,0.00 B,384.00 B
2019-06-17 00:20:46,18.36 G,296.42 G,0.00 B,1.08 K
2019-06-17 00:20:48,18.36 G,296.42 G,32.15 K,1.39 M
2019-06-17 00:20:50,18.36 G,296.42 G,0.00 B,432.00 B
2019-06-17 00:20:52,18.36 G,296.42 G,0.00 B,816.00 B
2019-06-17 00:20:54,18.36 G,296.42 G,0.00 B,540.00 B
2019-06-17 00:20:57,18.36 G,296.42 G,9.87 K,571.36 K
2019-06-17 00:20:59,18.36 G,296.42 G,0.00 B,600.00 B
2019-06-17 00:21:01,18.36 G,296.42 G,0.00 B,456.00 B
2019-06-17 00:21:03,18.36 G,296.42 G,26.23 K,1.19 M
2019-06-17 00:21:05,18.36 G,296.42 G,0.00 B,432.00 B
2019-06-17 00:21:07,18.36 G,296.42 G,0.00 B,924.00 B
2019-06-17 00:21:09,18.36 G,296.43 G,44.41 K,2.25 M
