2019-06-07 23:09:32,30.05 M,1.16 G,11.29 K,367.96 K
2019-06-07 23:09:34,30.11 M,1.17 G,54.39 K,1.82 M
2019-06-07 23:09:36,30.27 M,1.17 G,82.60 K,1.75 M
2019-06-07 23:09:38,30.43 M,1.17 G,82.86 K,1.74 M
2019-06-07 23:09:40,30.59 M,1.18 G,82.59 K,1.77 M
2019-06-07 23:09:42,30.75 M,1.18 G,80.45 K,1.69 M
2019-06-07 23:09:44,30.91 M,1.18 G,79.26 K,1.69 M
2019-06-07 23:09:46,31.07 M,1.19 G,82.65 K,1.75 M
2019-06-07 23:09:48,31.22 M,1.19 G,79.09 K,1.66 M
2019-06-07 23:09:50,31.39 M,1.19 G,83.94 K,1.74 M
2019-06-07 23:09:52,31.44 M,1.19 G,0.00 B,708.00 B
2019-06-07 23:09:54,31.44 M,1.19 G,0.00 B,396.00 B
2019-06-07 23:09:56,31.45 M,1.19 G,11.11 K,518.18 K
2019-06-07 23:09:58,31.48 M,1.20 G,1.93 K,171.74 K
2019-06-07 23:10:00,31.49 M,1.20 G,12.47 K,564.99 K
2019-06-07 23:10:02,31.51 M,1.20 G,0.00 B,552.00 B
2019-06-07 23:10:04,31.55 M,1.20 G,25.58 K,1.07 M
2019-06-07 23:10:06,31.55 M,1.20 G,0.00 B,768.00 B
2019-06-07 23:10:08,31.55 M,1.20 G,0.00 B,1.22 K
2019-06-07 23:10:10,31.59 M,1.20 G,8.73 K,699.35 K
2019-06-07 23:10:12,31.59 M,1.20 G,0.00 B,1.35 K
2019-06-07 23:10:14,31.59 M,1.20 G,0.00 B,1.59 K
2019-06-07 23:10:16,31.61 M,1.20 G,0.00 B,735.00 B
2019-06-07 23:10:18,31.62 M,1.20 G,9.87 K,549.29 K
2019-06-07 23:10:20,31.62 M,1.20 G,0.00 B,864.00 B
2019-06-07 23:10:22,31.64 M,1.20 G,6.32 K,554.07 K
2019-06-07 23:10:24,31.65 M,1.21 G,15.69 K,990.99 K
2019-06-07 23:10:26,31.67 M,1.21 G,0.00 B,120.00 B
2019-06-07 23:10:28,31.69 M,1.21 G,20.33 K,1.49 M
2019-06-07 23:10:30,31.70 M,1.21 G,0.00 B,384.00 B
2019-06-07 23:10:32,31.71 M,1.21 G,0.00 B,384.00 B
2019-06-07 23:10:34,31.73 M,1.21 G,16.83 K,1.26 M
2019-06-07 23:10:36,31.76 M,1.21 G,2.32 K,236.89 K
2019-06-07 23:10:38,31.77 M,1.21 G,15.17 K,993.53 K
2019-06-07 23:10:40,31.78 M,1.22 G,0.00 B,1.55 K
2019-06-07 23:10:42,31.82 M,1.22 G,34.63 K,2.28 M
2019-06-07 23:10:44,31.85 M,1.22 G,66.00 B,1.43 K
2019-06-07 23:10:46,31.85 M,1.22 G,42.00 B,768.00 B
2019-06-07 23:10:48,31.85 M,1.22 G,84.00 B,1.17 K
2019-06-07 23:10:50,31.85 M,1.22 G,0.00 B,444.00 B
2019-06-07 23:10:52,31.86 M,1.22 G,0.00 B,627.00 B
2019-06-07 23:10:54,31.87 M,1.22 G,8.06 K,444.81 K
2019-06-07 23:10:56,31.87 M,1.22 G,5.83 K,193.08 K
2019-06-07 23:10:58,31.87 M,1.22 G,0.00 B,243.00 B
2019-06-07 23:11:00,31.90 M,1.22 G,1.93 K,194.37 K
2019-06-07 23:11:02,31.91 M,1.22 G,15.86 K,1.18 M
2019-06-07 23:11:04,31.94 M,1.23 G,3.09 K,330.46 K
2019-06-07 23:11:06,31.96 M,1.23 G,19.66 K,1.16 M
2019-06-07 23:11:08,31.96 M,1.23 G,0.00 B,168.00 B
2019-06-07 23:11:10,31.96 M,1.23 G,0.00 B,1.08 K
2019-06-07 23:11:12,31.98 M,1.23 G,15.97 K,554.51 K
2019-06-07 23:11:14,31.99 M,1.23 G,8.71 K,483.76 K
2019-06-07 23:11:16,32.00 M,1.23 G,0.00 B,1.14 K
2019-06-07 23:11:18,32.03 M,1.23 G,27.04 K,1.27 M
2019-06-07 23:11:20,32.07 M,1.24 G,13.17 K,1.07 M
2019-06-07 23:11:22,32.07 M,1.24 G,0.00 B,444.00 B
2019-06-07 23:11:24,32.07 M,1.24 G,0.00 B,168.00 B
2019-06-07 23:11:26,32.07 M,1.24 G,0.00 B,336.00 B
2019-06-07 23:11:28,32.09 M,1.24 G,12.59 K,1.12 M
2019-06-07 23:11:30,32.09 M,1.24 G,2.13 K,56.28 K
2019-06-07 23:11:32,32.10 M,1.24 G,0.00 B,492.00 B
2019-06-07 23:11:34,32.16 M,1.24 G,52.07 K,1.94 M
2019-06-07 23:11:36,32.16 M,1.24 G,0.00 B,1.54 K
2019-06-07 23:11:38,32.17 M,1.24 G,0.00 B,600.00 B
2019-06-07 23:11:40,32.18 M,1.24 G,0.00 B,1.34 K
2019-06-07 23:11:42,32.19 M,1.24 G,17.11 K,774.97 K
2019-06-07 23:11:44,32.19 M,1.24 G,204.00 B,1.15 K
2019-06-07 23:11:46,32.19 M,1.24 G,0.00 B,708.00 B
2019-06-07 23:11:48,32.20 M,1.24 G,0.00 B,1.01 K
2019-06-07 23:11:50,32.21 M,1.24 G,9.16 K,445.07 K
2019-06-07 23:11:52,32.22 M,1.24 G,8.01 K,258.35 K
2019-06-07 23:11:55,32.24 M,1.24 G,0.00 B,276.00 B
2019-06-07 23:11:57,32.24 M,1.24 G,0.00 B,576.00 B
2019-06-07 23:11:59,32.26 M,1.24 G,19.03 K,1.32 M
2019-06-07 23:12:01,32.26 M,1.24 G,0.00 B,444.00 B
2019-06-07 23:12:03,32.26 M,1.24 G,0.00 B,864.00 B
2019-06-07 23:12:05,32.30 M,1.25 G,34.33 K,2.28 M
2019-06-07 23:12:07,32.30 M,1.25 G,0.00 B,552.00 B
2019-06-07 23:12:09,32.30 M,1.25 G,0.00 B,2.02 K
2019-06-07 23:12:11,32.32 M,1.25 G,18.13 K,1.43 M
2019-06-07 23:12:13,32.33 M,1.25 G,5.79 K,177.12 K
2019-06-07 23:12:15,32.34 M,1.25 G,0.00 B,1.32 K
2019-06-07 23:12:17,32.36 M,1.25 G,1.80 K,179.89 K
2019-06-07 23:12:19,32.36 M,1.25 G,42.00 B,600.00 B
2019-06-07 23:12:21,32.38 M,1.25 G,0.00 B,384.00 B
2019-06-07 23:12:23,32.40 M,1.25 G,18.89 K,651.89 K
2019-06-07 23:12:25,32.40 M,1.25 G,3.03 K,108.76 K
2019-06-07 23:12:27,32.42 M,1.25 G,0.00 B,228.00 B
2019-06-07 23:12:29,32.44 M,1.26 G,22.66 K,1.71 M
2019-06-07 23:12:31,32.44 M,1.26 G,0.00 B,876.00 B
2019-06-07 23:12:33,32.46 M,1.26 G,0.00 B,660.00 B
2019-06-07 23:12:35,32.47 M,1.26 G,15.88 K,1.10 M
2019-06-07 23:12:37,32.47 M,1.26 G,0.00 B,648.00 B
2019-06-07 23:12:39,32.49 M,1.26 G,0.00 B,1.28 K
2019-06-07 23:12:41,32.52 M,1.26 G,24.62 K,618.41 K
2019-06-07 23:12:43,32.52 M,1.26 G,0.00 B,648.00 B
2019-06-07 23:12:45,32.54 M,1.26 G,0.00 B,816.00 B
2019-06-07 23:12:47,32.54 M,1.26 G,42.00 B,336.00 B
2019-06-07 23:12:49,32.55 M,1.26 G,10.20 K,285.04 K
2019-06-07 23:12:51,32.61 M,1.27 G,25.41 K,2.41 M
2019-06-07 23:12:53,32.64 M,1.27 G,2.51 K,221.05 K
2019-06-07 23:12:55,32.64 M,1.27 G,0.00 B,216.00 B
2019-06-07 23:12:57,32.65 M,1.27 G,0.00 B,600.00 B
2019-06-07 23:12:59,32.76 M,1.27 G,89.05 K,1.85 M
2019-06-07 23:13:01,32.94 M,1.28 G,88.83 K,1.81 M
2019-06-07 23:13:03,33.11 M,1.28 G,87.64 K,1.81 M
