2019-06-07 23:29:38,39.01 M,1.58 G,13.64 K,446.42 K
2019-06-07 23:29:40,39.03 M,1.59 G,0.00 B,888.00 B
2019-06-07 23:29:42,39.03 M,1.59 G,0.00 B,1.29 K
2019-06-07 23:29:44,39.03 M,1.59 G,0.00 B,624.00 B
2019-06-07 23:29:46,39.04 M,1.59 G,0.00 B,936.00 B
2019-06-07 23:29:48,39.07 M,1.59 G,24.41 K,1.53 M
2019-06-07 23:29:50,39.07 M,1.59 G,0.00 B,336.00 B
2019-06-07 23:29:52,39.11 M,1.59 G,29.65 K,2.41 M
2019-06-07 23:29:54,39.15 M,1.59 G,12.27 K,1.11 M
2019-06-07 23:29:56,39.15 M,1.59 G,0.00 B,384.00 B
2019-06-07 23:29:58,39.15 M,1.59 G,0.00 B,444.00 B
2019-06-07 23:30:00,39.17 M,1.60 G,1.15 K,6.91 K
2019-06-07 23:30:02,39.19 M,1.60 G,16.91 K,429.47 K
2019-06-07 23:30:04,39.21 M,1.60 G,18.93 K,814.43 K
2019-06-07 23:30:06,39.22 M,1.60 G,0.00 B,1.57 K
2019-06-07 23:30:08,39.22 M,1.60 G,0.00 B,1.32 K
2019-06-07 23:30:10,39.25 M,1.60 G,27.78 K,2.42 M
2019-06-07 23:30:12,39.27 M,1.60 G,0.00 B,564.00 B
2019-06-07 23:30:14,39.30 M,1.60 G,23.79 K,1.53 M
2019-06-07 23:30:16,39.30 M,1.60 G,0.00 B,504.00 B
2019-06-07 23:30:18,39.30 M,1.60 G,0.00 B,903.00 B
2019-06-07 23:30:20,39.31 M,1.60 G,594.00 B,33.13 K
2019-06-07 23:30:22,39.32 M,1.60 G,11.12 K,757.22 K
2019-06-07 23:30:24,39.32 M,1.60 G,0.00 B,540.00 B
2019-06-07 23:30:26,39.36 M,1.61 G,14.26 K,1.23 M
2019-06-07 23:30:28,39.36 M,1.61 G,0.00 B,996.00 B
2019-06-07 23:30:30,39.37 M,1.61 G,4.30 K,124.19 K
2019-06-07 23:30:32,39.37 M,1.61 G,204.00 B,1.67 K
2019-06-07 23:30:35,39.41 M,1.61 G,18.39 K,1.79 M
2019-06-07 23:30:37,39.41 M,1.61 G,0.00 B,708.00 B
2019-06-07 23:30:39,39.41 M,1.61 G,0.00 B,1.17 K
