2019-06-05 04:43:48,4.02 G,24.72 G,0.00 B,852.00 B
2019-06-05 04:43:50,4.02 G,24.73 G,17.92 K,879.71 K
2019-06-05 04:43:52,4.02 G,24.73 G,33.77 K,2.41 M
2019-06-05 04:43:54,4.02 G,24.73 G,34.61 K,2.42 M
2019-06-05 04:43:56,4.02 G,24.74 G,27.86 K,2.22 M
2019-06-05 04:43:58,4.02 G,24.74 G,46.82 K,1.49 M
2019-06-05 04:44:00,4.02 G,24.74 G,52.64 K,1.74 M
2019-06-05 04:44:02,4.02 G,24.75 G,54.42 K,1.74 M
2019-06-05 04:44:04,4.02 G,24.75 G,59.65 K,1.86 M
2019-06-05 04:44:06,4.02 G,24.75 G,132.00 B,1.73 K
2019-06-05 04:44:08,4.02 G,24.75 G,0.00 B,552.00 B
2019-06-05 04:44:10,4.02 G,24.76 G,46.54 K,2.39 M
2019-06-05 04:44:12,4.02 G,24.76 G,41.05 K,2.41 M
2019-06-05 04:44:14,4.02 G,24.76 G,31.97 K,2.42 M
2019-06-05 04:44:16,4.02 G,24.77 G,0.00 B,672.00 B
2019-06-05 04:44:18,4.02 G,24.77 G,0.00 B,552.00 B
2019-06-05 04:44:20,4.02 G,24.77 G,0.00 B,492.00 B
2019-06-05 04:44:22,4.02 G,24.77 G,0.00 B,1.09 K
2019-06-05 04:44:25,4.02 G,24.77 G,0.00 B,708.00 B
2019-06-05 04:44:27,4.02 G,24.77 G,4.74 K,156.37 K
2019-06-05 04:44:29,4.02 G,24.77 G,47.44 K,2.42 M
2019-06-05 04:44:31,4.02 G,24.77 G,0.00 B,843.00 B
2019-06-05 04:44:33,4.02 G,24.77 G,0.00 B,1.29 K
2019-06-05 04:44:35,4.02 G,24.77 G,39.37 K,2.17 M
2019-06-05 04:44:37,4.02 G,24.78 G,34.29 K,2.43 M
2019-06-05 04:44:39,4.02 G,24.78 G,48.28 K,2.43 M
2019-06-05 04:44:41,4.02 G,24.79 G,34.49 K,2.42 M
2019-06-05 04:44:43,4.02 G,24.79 G,36.87 K,2.41 M
2019-06-05 04:44:45,4.02 G,24.80 G,45.96 K,2.43 M
2019-06-05 04:44:47,4.02 G,24.80 G,38.93 K,2.41 M
2019-06-05 04:44:49,4.02 G,24.81 G,4.77 K,264.71 K
2019-06-05 04:44:51,4.02 G,24.81 G,0.00 B,708.00 B
2019-06-05 04:44:53,4.02 G,24.81 G,5.98 K,214.66 K
2019-06-05 04:44:55,4.02 G,24.81 G,20.00 K,1.33 M
2019-06-05 04:44:57,4.02 G,24.81 G,0.00 B,756.00 B
2019-06-05 04:44:59,4.02 G,24.81 G,5.88 K,153.53 K
2019-06-05 04:45:01,4.02 G,24.81 G,48.28 K,2.42 M
2019-06-05 04:45:03,4.02 G,24.82 G,79.89 K,1.68 M
2019-06-05 04:45:05,4.02 G,24.82 G,79.84 K,1.68 M
2019-06-05 04:45:07,4.02 G,24.82 G,73.63 K,1.56 M
2019-06-05 04:45:09,4.02 G,24.83 G,75.94 K,1.60 M
2019-06-05 04:45:11,4.02 G,24.83 G,77.04 K,1.64 M
2019-06-05 04:45:13,4.02 G,24.83 G,77.23 K,1.63 M
2019-06-05 04:45:15,4.02 G,24.84 G,73.57 K,1.56 M
2019-06-05 04:45:17,4.02 G,24.84 G,78.18 K,1.64 M
2019-06-05 04:45:19,4.02 G,24.84 G,80.26 K,1.72 M
2019-06-05 04:45:21,4.03 G,24.85 G,79.09 K,1.69 M
2019-06-05 04:45:23,4.03 G,24.85 G,77.62 K,1.66 M
2019-06-05 04:45:25,4.03 G,24.85 G,70.15 K,1.49 M
2019-06-05 04:45:27,4.03 G,24.85 G,0.00 B,348.00 B
2019-06-05 04:45:29,4.03 G,24.85 G,0.00 B,540.00 B
2019-06-05 04:45:31,4.03 G,24.85 G,24.53 K,1.50 M
2019-06-05 04:45:33,4.03 G,24.86 G,31.28 K,2.43 M
2019-06-05 04:45:35,4.03 G,24.86 G,0.00 B,1.05 K
2019-06-05 04:45:37,4.03 G,24.86 G,0.00 B,768.00 B
2019-06-05 04:45:39,4.03 G,24.86 G,0.00 B,816.00 B
2019-06-05 04:45:41,4.03 G,24.86 G,264.00 B,12.37 K
2019-06-05 04:45:43,4.03 G,24.86 G,0.00 B,612.00 B
2019-06-05 04:45:45,4.03 G,24.86 G,32.82 K,1.51 M
2019-06-05 04:45:47,4.03 G,24.87 G,49.45 K,2.42 M
2019-06-05 04:45:49,4.03 G,24.87 G,37.06 K,2.42 M
2019-06-05 04:45:51,4.03 G,24.88 G,35.00 K,2.41 M
2019-06-05 04:45:53,4.03 G,24.88 G,34.37 K,2.40 M
2019-06-05 04:45:55,4.03 G,24.88 G,0.00 B,432.00 B
2019-06-05 04:45:57,4.03 G,24.88 G,0.00 B,828.00 B
2019-06-05 04:45:59,4.03 G,24.89 G,46.21 K,2.30 M
2019-06-05 04:46:01,4.03 G,24.89 G,37.90 K,2.40 M
2019-06-05 04:46:03,4.03 G,24.90 G,42.17 K,2.40 M
2019-06-05 04:46:05,4.03 G,24.90 G,8.12 K,492.33 K
2019-06-05 04:46:07,4.03 G,24.90 G,0.00 B,648.00 B
2019-06-05 04:46:09,4.03 G,24.90 G,18.17 K,953.58 K
2019-06-05 04:46:11,4.03 G,24.90 G,0.00 B,384.00 B
2019-06-05 04:46:13,4.03 G,24.90 G,0.00 B,1.21 K
2019-06-05 04:46:15,4.03 G,24.90 G,12.60 K,676.37 K
2019-06-05 04:46:17,4.03 G,24.90 G,0.00 B,396.00 B
2019-06-05 04:46:19,4.03 G,24.90 G,5.99 K,125.03 K
2019-06-05 04:46:21,4.03 G,24.91 G,34.11 K,2.41 M
2019-06-05 04:46:23,4.03 G,24.91 G,0.00 B,519.00 B
