2019-06-08 00:01:15,61.09 M,2.15 G,1.22 K,38.58 K
2019-06-08 00:01:17,61.09 M,2.15 G,462.00 B,2.23 K
2019-06-08 00:01:19,61.09 M,2.15 G,0.00 B,648.00 B
2019-06-08 00:01:22,61.10 M,2.15 G,0.00 B,216.00 B
2019-06-08 00:01:25,61.10 M,2.15 G,0.00 B,276.00 B
2019-06-08 00:01:27,61.10 M,2.15 G,462.00 B,2.07 K
2019-06-08 00:01:29,61.10 M,2.15 G,204.00 B,354.00 B
2019-06-08 00:01:31,61.10 M,2.15 G,0.00 B,492.00 B
2019-06-08 00:01:34,61.10 M,2.15 G,84.00 B,1.29 K
2019-06-08 00:01:36,61.10 M,2.15 G,0.00 B,1.05 K
2019-06-08 00:01:39,61.11 M,2.15 G,0.00 B,1.48 K
2019-06-08 00:01:41,61.11 M,2.15 G,0.00 B,432.00 B
2019-06-08 00:01:44,61.11 M,2.15 G,0.00 B,708.00 B
2019-06-08 00:01:46,61.11 M,2.15 G,0.00 B,540.00 B
2019-06-08 00:01:49,61.11 M,2.15 G,6.29 K,287.67 K
2019-06-08 00:01:51,61.11 M,2.15 G,0.00 B,828.00 B
2019-06-08 00:01:53,61.12 M,2.15 G,6.93 K,286.74 K
2019-06-08 00:01:55,61.12 M,2.15 G,0.00 B,324.00 B
2019-06-08 00:01:57,61.12 M,2.15 G,0.00 B,5.96 K
2019-06-08 00:01:59,61.13 M,2.15 G,0.00 B,108.00 B
2019-06-08 00:02:01,61.13 M,2.15 G,0.00 B,540.00 B
2019-06-08 00:02:04,61.13 M,2.15 G,42.00 B,600.00 B
2019-06-08 00:02:06,61.13 M,2.15 G,0.00 B,648.00 B
2019-06-08 00:02:09,61.13 M,2.15 G,0.00 B,1.32 K
2019-06-08 00:02:11,61.13 M,2.15 G,0.00 B,1.11 K
2019-06-08 00:02:13,61.14 M,2.15 G,2.13 K,64.34 K
2019-06-08 00:02:15,61.14 M,2.15 G,0.00 B,864.00 B
2019-06-08 00:02:17,61.14 M,2.15 G,0.00 B,876.00 B
2019-06-08 00:02:20,61.14 M,2.15 G,0.00 B,708.00 B
