2019-06-17 00:22:03,14.09 G,267.62 G,8.45 K,232.12 K
2019-06-17 00:22:05,14.09 G,267.62 G,84.00 B,120.00 B
2019-06-17 00:22:07,14.09 G,267.62 G,30.60 K,2.19 M
2019-06-17 00:22:09,14.09 G,267.62 G,0.00 B,0.00 B
2019-06-17 00:22:11,14.09 G,267.63 G,26.74 K,736.67 K
2019-06-17 00:22:13,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:15,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:17,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:19,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:21,14.09 G,267.63 G,14.27 K,951.71 K
2019-06-17 00:22:23,14.09 G,267.63 G,4.50 K,121.01 K
2019-06-17 00:22:25,14.09 G,267.63 G,6.12 K,574.50 K
2019-06-17 00:22:27,14.09 G,267.63 G,23.13 K,793.64 K
2019-06-17 00:22:29,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:31,14.09 G,267.63 G,0.00 B,60.00 B
2019-06-17 00:22:33,14.09 G,267.63 G,41.63 K,1.69 M
2019-06-17 00:22:35,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:37,14.09 G,267.63 G,0.00 B,0.00 B
2019-06-17 00:22:39,14.09 G,267.64 G,84.91 K,1.76 M
2019-06-17 00:22:41,14.09 G,267.64 G,0.00 B,0.00 B
2019-06-17 00:22:43,14.09 G,267.64 G,47.09 K,1.13 M
2019-06-17 00:22:45,14.09 G,267.64 G,0.00 B,0.00 B
2019-06-17 00:22:47,14.09 G,267.64 G,3.91 K,157.34 K
2019-06-17 00:22:49,14.09 G,267.64 G,14.16 K,632.96 K
2019-06-17 00:22:51,14.09 G,267.64 G,93.60 K,2.00 M
2019-06-17 00:22:53,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:22:55,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:22:57,14.09 G,267.65 G,5.85 K,166.58 K
2019-06-17 00:22:59,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:01,14.09 G,267.65 G,204.00 B,138.00 B
2019-06-17 00:23:03,14.09 G,267.65 G,13.02 K,951.71 K
2019-06-17 00:23:05,14.09 G,267.65 G,7.22 K,234.07 K
2019-06-17 00:23:07,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:09,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:11,14.09 G,267.65 G,5.78 K,192.86 K
2019-06-17 00:23:13,14.09 G,267.65 G,2.07 K,47.60 K
2019-06-17 00:23:15,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:17,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:19,14.09 G,267.65 G,11.47 K,661.13 K
2019-06-17 00:23:21,14.09 G,267.65 G,0.00 B,0.00 B
2019-06-17 00:23:23,14.09 G,267.65 G,25.75 K,2.39 M
2019-06-17 00:23:25,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:27,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:29,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:31,14.09 G,267.66 G,23.27 K,1.55 M
2019-06-17 00:23:33,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:35,14.09 G,267.66 G,41.59 K,2.11 M
2019-06-17 00:23:37,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:39,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:41,14.09 G,267.66 G,0.00 B,0.00 B
2019-06-17 00:23:43,14.09 G,267.66 G,35.69 K,1.99 M
2019-06-17 00:23:46,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:23:48,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:23:50,14.09 G,267.67 G,22.38 K,553.32 K
2019-06-17 00:23:52,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:23:54,14.09 G,267.67 G,8.79 K,934.34 K
2019-06-17 00:23:56,14.09 G,267.67 G,14.85 K,476.58 K
2019-06-17 00:23:58,14.09 G,267.67 G,22.87 K,2.25 M
2019-06-17 00:24:00,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:24:02,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:24:04,14.09 G,267.67 G,0.00 B,0.00 B
2019-06-17 00:24:06,14.09 G,267.67 G,27.39 K,1.97 M
2019-06-17 00:24:08,14.09 G,267.68 G,84.00 B,120.00 B
2019-06-17 00:24:10,14.09 G,267.68 G,7.76 K,684.66 K
2019-06-17 00:24:12,14.09 G,267.68 G,7.88 K,232.50 K
2019-06-17 00:24:14,14.09 G,267.68 G,0.00 B,0.00 B
2019-06-17 00:24:16,14.09 G,267.68 G,3.44 K,333.06 K
2019-06-17 00:24:18,14.09 G,267.68 G,18.60 K,651.32 K
2019-06-17 00:24:20,14.09 G,267.68 G,0.00 B,0.00 B
2019-06-17 00:24:22,14.09 G,267.68 G,66.00 B,0.00 B
2019-06-17 00:24:24,14.09 G,267.68 G,33.07 K,1.24 M
2019-06-17 00:24:26,14.09 G,267.69 G,56.83 K,1.22 M
2019-06-17 00:24:28,14.09 G,267.69 G,0.00 B,0.00 B
2019-06-17 00:24:30,14.09 G,267.69 G,0.00 B,0.00 B
2019-06-17 00:24:32,14.09 G,267.69 G,25.06 K,2.24 M
2019-06-17 00:24:34,14.09 G,267.69 G,0.00 B,0.00 B
2019-06-17 00:24:36,14.09 G,267.69 G,34.73 K,2.25 M
2019-06-17 00:24:38,14.09 G,267.69 G,0.00 B,0.00 B
2019-06-17 00:24:40,14.09 G,267.69 G,17.94 K,1.69 M
2019-06-17 00:24:42,14.09 G,267.69 G,0.00 B,0.00 B
2019-06-17 00:24:44,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:24:46,14.09 G,267.70 G,25.77 K,1.67 M
2019-06-17 00:24:48,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:24:50,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:24:52,14.09 G,267.70 G,9.88 K,934.29 K
2019-06-17 00:24:54,14.09 G,267.70 G,9.84 K,695.24 K
2019-06-17 00:24:56,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:24:58,14.09 G,267.70 G,8.79 K,888.41 K
2019-06-17 00:25:00,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:25:02,14.09 G,267.70 G,0.00 B,720.00 B
2019-06-17 00:25:04,14.09 G,267.70 G,204.00 B,138.00 B
2019-06-17 00:25:06,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:25:08,14.09 G,267.70 G,19.57 K,590.61 K
2019-06-17 00:25:10,14.09 G,267.70 G,0.00 B,0.00 B
2019-06-17 00:25:12,14.09 G,267.71 G,37.10 K,1.44 M
2019-06-17 00:25:14,14.09 G,267.71 G,0.00 B,0.00 B
2019-06-17 00:25:16,14.09 G,267.71 G,0.00 B,0.00 B
2019-06-17 00:25:18,14.09 G,267.71 G,0.00 B,60.00 B
2019-06-17 00:25:20,14.09 G,267.71 G,27.73 K,2.27 M
2019-06-17 00:25:22,14.09 G,267.71 G,0.00 B,0.00 B
2019-06-17 00:25:24,14.09 G,267.71 G,17.61 K,1.07 M
2019-06-17 00:25:26,14.09 G,267.71 G,0.00 B,0.00 B
2019-06-17 00:25:28,14.09 G,267.72 G,61.60 K,1.98 M
2019-06-17 00:25:30,14.09 G,267.72 G,85.75 K,1.84 M
2019-06-17 00:25:32,14.09 G,267.72 G,84.12 K,1.81 M
2019-06-17 00:25:34,14.09 G,267.73 G,89.61 K,1.94 M
2019-06-17 00:25:36,14.09 G,267.73 G,0.00 B,0.00 B
2019-06-17 00:25:38,14.09 G,267.73 G,6.52 K,256.52 K
2019-06-17 00:25:40,14.09 G,267.73 G,14.72 K,676.39 K
2019-06-17 00:25:42,14.09 G,267.73 G,0.00 B,0.00 B
2019-06-17 00:25:44,14.09 G,267.73 G,0.00 B,0.00 B
2019-06-17 00:25:46,14.09 G,267.73 G,30.43 K,2.15 M
2019-06-17 00:25:48,14.09 G,267.73 G,89.48 K,1.87 M
2019-06-17 00:25:50,14.09 G,267.74 G,0.00 B,0.00 B
2019-06-17 00:25:52,14.09 G,267.74 G,0.00 B,0.00 B
2019-06-17 00:25:54,14.09 G,267.74 G,26.14 K,2.02 M
2019-06-17 00:25:56,14.09 G,267.74 G,0.00 B,0.00 B
2019-06-17 00:25:58,14.09 G,267.74 G,22.55 K,1.85 M
2019-06-17 00:26:00,14.09 G,267.74 G,90.19 K,1.86 M
2019-06-17 00:26:02,14.09 G,267.75 G,83.19 K,1.83 M
2019-06-17 00:26:04,14.09 G,267.75 G,89.61 K,1.97 M
2019-06-17 00:26:06,14.09 G,267.75 G,18.92 K,406.24 K
