2019-06-22 14:46:00,46.28 M,460.97 M,0.00 B,13.14 K
2019-06-22 14:46:02,46.28 M,460.99 M,330.00 B,20.58 K
2019-06-22 14:46:04,46.29 M,461.03 M,0.00 B,216.00 B
2019-06-22 14:46:06,46.29 M,461.05 M,0.00 B,1.05 K
2019-06-22 14:46:08,46.29 M,461.05 M,0.00 B,1.27 K
2019-06-22 14:46:10,46.30 M,461.39 M,9.26 K,194.47 K
2019-06-22 14:46:12,46.32 M,462.06 M,12.81 K,466.56 K
2019-06-22 14:46:14,46.38 M,465.32 M,36.21 K,1.60 M
2019-06-22 14:46:16,46.45 M,468.43 M,35.12 K,1.55 M
2019-06-22 14:46:18,46.52 M,471.54 M,34.83 K,1.55 M
2019-06-22 14:46:20,46.59 M,474.65 M,34.90 K,1.55 M
2019-06-22 14:46:22,46.66 M,477.76 M,34.99 K,1.55 M
2019-06-22 14:46:24,46.73 M,480.86 M,34.94 K,1.55 M
2019-06-22 14:46:26,46.80 M,483.97 M,35.87 K,1.55 M
2019-06-22 14:46:28,46.86 M,487.08 M,34.83 K,1.55 M
2019-06-22 14:46:30,46.93 M,490.18 M,35.32 K,1.55 M
2019-06-22 14:46:32,47.00 M,493.29 M,35.57 K,1.55 M
2019-06-22 14:46:34,47.07 M,496.40 M,35.99 K,1.55 M
2019-06-22 14:46:36,47.14 M,499.51 M,35.37 K,1.55 M
2019-06-22 14:46:38,47.21 M,502.62 M,35.35 K,1.55 M
2019-06-22 14:46:40,47.28 M,505.73 M,35.30 K,1.55 M
2019-06-22 14:46:42,47.35 M,508.84 M,35.43 K,1.55 M
2019-06-22 14:46:44,47.42 M,511.94 M,35.50 K,1.55 M
2019-06-22 14:46:46,47.49 M,515.05 M,35.71 K,1.55 M
2019-06-22 14:46:48,47.56 M,518.15 M,35.40 K,1.55 M
2019-06-22 14:46:50,47.63 M,521.26 M,34.91 K,1.55 M
2019-06-22 14:46:52,47.70 M,524.37 M,34.86 K,1.55 M
2019-06-22 14:46:54,47.76 M,527.48 M,34.71 K,1.55 M
2019-06-22 14:46:56,47.83 M,530.59 M,34.71 K,1.55 M
2019-06-22 14:46:58,47.86 M,532.00 M,0.00 B,384.00 B
2019-06-22 14:47:00,47.86 M,532.02 M,0.00 B,13.65 K
2019-06-22 14:47:02,47.86 M,532.02 M,42.00 B,984.00 B
2019-06-22 14:47:04,47.86 M,532.02 M,0.00 B,108.00 B
2019-06-22 14:47:06,47.86 M,532.03 M,132.00 B,7.10 K
2019-06-22 14:47:09,47.86 M,532.03 M,0.00 B,1.56 K
2019-06-22 14:47:11,47.86 M,532.04 M,0.00 B,276.00 B
2019-06-22 14:47:13,47.86 M,532.04 M,0.00 B,1.17 K
2019-06-22 14:47:15,47.91 M,533.91 M,25.19 K,1.28 M
2019-06-22 14:47:17,47.98 M,537.36 M,37.99 K,1.68 M
2019-06-22 14:47:19,48.06 M,540.69 M,37.46 K,1.66 M
2019-06-22 14:47:21,48.13 M,544.02 M,37.69 K,1.66 M
2019-06-22 14:47:23,48.21 M,547.35 M,38.46 K,1.65 M
2019-06-22 14:47:25,48.29 M,550.67 M,37.85 K,1.66 M
2019-06-22 14:47:27,48.36 M,554.00 M,38.01 K,1.66 M
2019-06-22 14:47:29,48.43 M,557.23 M,35.66 K,1.58 M
2019-06-22 14:47:31,48.50 M,560.24 M,33.84 K,1.49 M
2019-06-22 14:47:33,48.57 M,563.23 M,33.64 K,1.49 M
2019-06-22 14:47:35,48.63 M,566.25 M,34.93 K,1.52 M
2019-06-22 14:47:37,48.70 M,569.32 M,34.59 K,1.53 M
2019-06-22 14:47:39,48.77 M,572.39 M,34.97 K,1.53 M
2019-06-22 14:47:41,48.84 M,575.46 M,34.51 K,1.53 M
2019-06-22 14:47:43,48.91 M,578.52 M,34.55 K,1.53 M
2019-06-22 14:47:45,48.97 M,581.59 M,35.12 K,1.53 M
2019-06-22 14:47:47,49.04 M,584.66 M,35.14 K,1.53 M
2019-06-22 14:47:49,49.11 M,587.71 M,34.07 K,1.51 M
2019-06-22 14:47:51,49.18 M,590.70 M,34.21 K,1.49 M
2019-06-22 14:47:53,49.24 M,593.69 M,34.19 K,1.49 M
2019-06-22 14:47:55,49.30 M,596.38 M,27.49 K,1.19 M
2019-06-22 14:47:57,49.37 M,599.40 M,34.34 K,1.51 M
2019-06-22 14:47:59,49.44 M,602.56 M,36.92 K,1.63 M
2019-06-22 14:48:01,49.45 M,603.02 M,0.00 B,1.34 K
2019-06-22 14:48:03,49.45 M,603.02 M,0.00 B,924.00 B
2019-06-22 14:48:05,49.45 M,603.02 M,132.00 B,726.00 B
2019-06-22 14:48:07,49.45 M,603.02 M,0.00 B,612.00 B
2019-06-22 14:48:09,49.45 M,603.02 M,0.00 B,780.00 B
2019-06-22 14:48:11,49.45 M,603.02 M,0.00 B,924.00 B
2019-06-22 14:48:13,49.45 M,603.02 M,0.00 B,612.00 B
2019-06-22 14:48:15,49.50 M,605.53 M,35.64 K,2.01 M
2019-06-22 14:48:17,49.58 M,609.30 M,41.27 K,1.84 M
2019-06-22 14:48:19,49.66 M,612.91 M,40.58 K,1.79 M
2019-06-22 14:48:21,49.74 M,616.49 M,40.36 K,1.78 M
2019-06-22 14:48:23,49.82 M,620.07 M,40.17 K,1.78 M
2019-06-22 14:48:25,49.90 M,623.44 M,36.92 K,1.63 M
2019-06-22 14:48:27,49.97 M,626.64 M,35.47 K,1.59 M
2019-06-22 14:48:29,50.04 M,629.82 M,35.56 K,1.58 M
2019-06-22 14:48:31,50.11 M,632.93 M,35.50 K,1.55 M
2019-06-22 14:48:33,50.17 M,636.04 M,34.75 K,1.55 M
2019-06-22 14:48:35,50.24 M,639.15 M,35.29 K,1.55 M
2019-06-22 14:48:37,50.31 M,642.25 M,34.52 K,1.55 M
2019-06-22 14:48:39,50.38 M,645.36 M,35.65 K,1.55 M
2019-06-22 14:48:41,50.45 M,648.47 M,35.71 K,1.55 M
2019-06-22 14:48:43,50.52 M,651.57 M,35.52 K,1.55 M
2019-06-22 14:48:45,50.59 M,654.68 M,35.21 K,1.55 M
2019-06-22 14:48:47,50.66 M,657.79 M,34.92 K,1.55 M
2019-06-22 14:48:49,50.73 M,660.89 M,35.62 K,1.55 M
2019-06-22 14:48:51,50.80 M,664.00 M,35.45 K,1.55 M
2019-06-22 14:48:53,50.87 M,667.11 M,35.11 K,1.55 M
2019-06-22 14:48:55,50.93 M,670.22 M,34.92 K,1.55 M
2019-06-22 14:48:57,51.01 M,673.62 M,40.26 K,1.78 M
2019-06-22 14:48:59,51.02 M,673.99 M,0.00 B,768.00 B
2019-06-22 14:49:01,51.02 M,674.00 M,0.00 B,768.00 B
2019-06-22 14:49:03,51.02 M,674.00 M,132.00 B,450.00 B
2019-06-22 14:49:05,51.02 M,674.01 M,0.00 B,1.61 K
2019-06-22 14:49:07,51.02 M,674.01 M,0.00 B,216.00 B
