2019-06-16 14:20:49,30.63 M,307.19 M,313.31 K,1.46 M
2019-06-16 14:20:51,31.21 M,309.92 M,312.16 K,1.44 M
2019-06-16 14:20:53,31.82 M,312.77 M,328.47 K,1.51 M
2019-06-16 14:20:58,32.74 M,317.61 M,435.52 K,2.13 M
2019-06-16 14:21:00,33.63 M,322.01 M,459.97 K,2.20 M
2019-06-16 14:21:02,34.45 M,326.32 M,400.45 K,2.17 M
2019-06-16 14:21:04,35.16 M,330.62 M,407.64 K,2.07 M
2019-06-16 14:21:06,35.99 M,334.79 M,419.00 K,2.09 M
2019-06-16 14:21:08,36.81 M,338.90 M,396.95 K,1.96 M
2019-06-16 14:21:11,37.80 M,344.01 M,449.29 K,2.21 M
2019-06-16 14:21:13,38.68 M,348.38 M,453.91 K,2.19 M
2019-06-16 14:21:15,39.47 M,352.55 M,381.83 K,2.10 M
2019-06-16 14:21:17,40.20 M,356.95 M,426.94 K,2.17 M
2019-06-16 14:21:19,41.04 M,361.13 M,423.76 K,2.09 M
2019-06-16 14:21:21,41.84 M,365.14 M,391.31 K,1.92 M
2019-06-16 14:21:24,42.63 M,369.03 M,347.80 K,1.58 M
2019-06-16 14:21:26,43.30 M,372.15 M,341.21 K,1.56 M
2019-06-16 14:21:28,43.95 M,375.15 M,327.89 K,1.47 M
2019-06-16 14:21:30,44.29 M,376.75 M,42.37 K,190.44 K
2019-06-16 14:21:32,44.87 M,379.48 M,334.11 K,1.54 M
2019-06-16 14:21:34,45.52 M,382.54 M,325.36 K,1.50 M
2019-06-16 14:21:36,46.16 M,385.53 M,330.39 K,1.50 M
2019-06-16 14:21:38,46.75 M,388.34 M,307.49 K,1.42 M
2019-06-16 14:21:40,47.35 M,391.15 M,302.46 K,1.38 M
2019-06-16 14:21:42,47.97 M,394.05 M,320.29 K,1.48 M
2019-06-16 14:21:44,48.56 M,396.82 M,318.31 K,1.45 M
2019-06-16 14:21:46,49.20 M,399.84 M,339.71 K,1.55 M
2019-06-16 14:21:48,49.86 M,402.94 M,351.36 K,1.61 M
2019-06-16 14:21:50,50.48 M,405.84 M,289.75 K,1.34 M
2019-06-16 14:21:52,51.09 M,408.74 M,334.51 K,1.53 M
2019-06-16 14:21:54,51.72 M,411.70 M,337.16 K,1.56 M
2019-06-16 14:21:56,52.39 M,414.84 M,336.32 K,1.52 M
2019-06-16 14:21:58,53.05 M,417.93 M,331.18 K,1.53 M
2019-06-16 14:22:00,53.62 M,420.62 M,258.16 K,1.19 M
2019-06-16 14:22:03,54.48 M,424.81 M,449.02 K,2.06 M
2019-06-16 14:22:05,55.30 M,428.70 M,373.20 K,1.75 M
2019-06-16 14:22:07,56.10 M,432.65 M,436.65 K,2.06 M
2019-06-16 14:22:09,56.95 M,436.70 M,428.49 K,2.03 M
2019-06-16 14:22:11,57.80 M,440.70 M,430.98 K,1.96 M
2019-06-16 14:22:13,58.24 M,442.75 M,138.11 K,616.21 K
2019-06-16 14:22:19,58.82 M,445.74 M,310.10 K,1.42 M
2019-06-16 14:22:21,59.52 M,449.02 M,370.70 K,1.71 M
2019-06-16 14:22:23,60.22 M,452.32 M,347.09 K,1.59 M
2019-06-16 14:22:25,60.89 M,455.48 M,345.42 K,1.61 M
2019-06-16 14:22:27,61.54 M,458.57 M,352.41 K,1.64 M
2019-06-16 14:22:29,62.25 M,461.87 M,354.50 K,1.62 M
2019-06-16 14:22:31,62.95 M,465.20 M,346.74 K,1.60 M
2019-06-16 14:22:33,63.50 M,467.81 M,267.89 K,1.24 M
2019-06-16 14:22:35,64.17 M,470.98 M,374.58 K,1.66 M
2019-06-16 14:22:37,64.98 M,474.68 M,403.40 K,1.77 M
2019-06-16 14:22:39,65.67 M,477.91 M,337.93 K,1.49 M
2019-06-16 14:22:41,66.22 M,480.67 M,302.96 K,1.48 M
2019-06-16 14:22:45,66.76 M,483.35 M,294.55 K,1.35 M
2019-06-16 14:22:47,67.39 M,486.27 M,329.93 K,1.51 M
2019-06-16 14:22:49,68.04 M,489.33 M,332.74 K,1.52 M
2019-06-16 14:22:51,68.69 M,492.40 M,327.22 K,1.51 M
2019-06-16 14:22:53,69.30 M,495.26 M,312.15 K,1.42 M
2019-06-16 14:22:55,69.93 M,498.23 M,334.38 K,1.52 M
2019-06-16 14:22:57,70.60 M,501.35 M,327.31 K,1.51 M
2019-06-16 14:22:59,71.23 M,504.34 M,328.11 K,1.51 M
2019-06-16 14:23:01,71.82 M,507.09 M,319.42 K,1.45 M
2019-06-16 14:23:03,72.30 M,509.35 M,230.72 K,1.06 M
2019-06-16 14:23:05,72.92 M,512.29 M,314.35 K,1.46 M
2019-06-16 14:23:07,73.56 M,515.28 M,326.03 K,1.51 M
2019-06-16 14:23:09,74.19 M,518.26 M,319.46 K,1.45 M
2019-06-16 14:23:11,74.80 M,521.11 M,294.66 K,1.35 M
2019-06-16 14:23:13,75.41 M,523.98 M,301.41 K,1.38 M
2019-06-16 14:23:15,75.98 M,526.64 M,293.45 K,1.35 M
2019-06-16 14:23:17,76.57 M,529.43 M,304.02 K,1.40 M
2019-06-16 14:23:19,77.16 M,532.20 M,308.07 K,1.41 M
2019-06-16 14:23:21,77.73 M,534.91 M,279.10 K,1.28 M
2019-06-16 14:23:23,78.35 M,537.81 M,322.52 K,1.49 M
2019-06-16 14:23:25,78.97 M,540.70 M,312.30 K,1.45 M
2019-06-16 14:23:27,79.57 M,543.54 M,285.45 K,1.31 M
2019-06-16 14:23:29,80.14 M,546.23 M,298.42 K,1.38 M
2019-06-16 14:23:31,80.76 M,549.14 M,301.37 K,1.38 M
2019-06-16 14:23:33,81.39 M,552.11 M,318.47 K,1.46 M
2019-06-16 14:23:35,81.98 M,554.87 M,306.97 K,1.40 M
2019-06-16 14:23:37,82.62 M,557.88 M,335.35 K,1.54 M
2019-06-16 14:23:39,83.19 M,560.55 M,261.43 K,1.21 M
2019-06-16 14:23:41,83.78 M,563.31 M,291.55 K,1.34 M
2019-06-16 14:23:43,84.35 M,566.01 M,289.50 K,1.33 M
2019-06-16 14:23:45,84.95 M,568.83 M,305.72 K,1.40 M
2019-06-16 14:23:47,85.58 M,571.77 M,331.39 K,1.51 M
2019-06-16 14:23:49,86.16 M,574.50 M,272.66 K,1.25 M
2019-06-16 14:23:52,86.93 M,578.17 M,292.29 K,1.33 M
2019-06-16 14:23:54,87.55 M,581.04 M,334.14 K,1.51 M
2019-06-16 14:23:56,88.23 M,584.22 M,351.97 K,1.58 M
2019-06-16 14:23:58,88.60 M,585.94 M,75.77 K,335.52 K
2019-06-16 14:24:00,89.12 M,588.45 M,303.31 K,1.34 M
2019-06-16 14:24:02,89.68 M,590.98 M,266.48 K,1.19 M
2019-06-16 14:24:04,90.20 M,593.40 M,271.02 K,1.22 M
2019-06-16 14:24:07,90.88 M,596.47 M,284.95 K,1.21 M
2019-06-16 14:24:09,91.20 M,597.84 M,10.82 K,54.00 K
2019-06-16 14:24:11,91.85 M,601.35 M,331.09 K,1.73 M
2019-06-16 14:24:13,92.55 M,604.84 M,340.91 K,1.67 M
2019-06-16 14:24:15,93.19 M,608.11 M,332.09 K,1.62 M
2019-06-16 14:24:17,93.78 M,611.08 M,304.11 K,1.48 M
2019-06-16 14:24:19,94.40 M,614.26 M,318.96 K,1.62 M
2019-06-16 14:24:22,94.97 M,616.86 M,302.97 K,1.33 M
2019-06-16 14:24:24,95.58 M,619.56 M,305.18 K,1.33 M
2019-06-16 14:24:26,96.20 M,622.32 M,323.27 K,1.41 M
2019-06-16 14:24:28,96.81 M,625.07 M,321.91 K,1.40 M
2019-06-16 14:24:31,97.44 M,627.89 M,338.50 K,1.50 M
2019-06-16 14:24:33,98.06 M,630.64 M,308.37 K,1.33 M
